Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Question Key,Response
1,1592655834408,20/06/2020 12:23:54,1592655834360,-4,20/06/2020 08:23:54,20280,8,questionnaire-t1fh,,5714342,5e90c34303a0a90afb2227c6,1595404,,complete,,5eedffb93c65b8252df16fc1,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1034x754,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,w_nw_order2,BEGIN QUESTIONNAIRE,
2,1592655877526,20/06/2020 12:24:37,1592655877539,-4,20/06/2020 08:24:37,20280,8,questionnaire-t1fh,,5714342,5e90c34303a0a90afb2227c6,1595404,,complete,,5eedffb93c65b8252df16fc1,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1017x754,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,w_nw_order2,consent,Yes
3,1592655877684,20/06/2020 12:24:37,1592655877547,-4,20/06/2020 08:24:37,20280,8,questionnaire-t1fh,,5714342,5e90c34303a0a90afb2227c6,1595404,,complete,,5eedffb93c65b8252df16fc1,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1017x754,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,w_nw_order2,consent-quantised,1
4,1592655877684,20/06/2020 12:24:37,1592655877548,-4,20/06/2020 08:24:37,20280,8,questionnaire-t1fh,,5714342,5e90c34303a0a90afb2227c6,1595404,,complete,,5eedffb93c65b8252df16fc1,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1017x754,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,w_nw_order2,END QUESTIONNAIRE,43189
1,1592655841089,20/06/2020 12:24:01,1592655839525,-5,20/06/2020 07:23:59,20280,8,questionnaire-t1fh,,5714343,5eb2130d443a54374163d76b,1595405,,complete,,5eedffa2c0a9d7256c750350,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,2560x1440,2560x1329,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order1,BEGIN QUESTIONNAIRE,
2,1592655851430,20/06/2020 12:24:11,1592655849949,-5,20/06/2020 07:24:09,20280,8,questionnaire-t1fh,,5714343,5eb2130d443a54374163d76b,1595405,,complete,,5eedffa2c0a9d7256c750350,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,2560x1440,2560x1329,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order1,consent,Yes
3,1592655851631,20/06/2020 12:24:11,1592655849950,-5,20/06/2020 07:24:09,20280,8,questionnaire-t1fh,,5714343,5eb2130d443a54374163d76b,1595405,,complete,,5eedffa2c0a9d7256c750350,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,2560x1440,2560x1329,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order1,consent-quantised,1
4,1592655851631,20/06/2020 12:24:11,1592655849951,-5,20/06/2020 07:24:09,20280,8,questionnaire-t1fh,,5714343,5eb2130d443a54374163d76b,1595405,,complete,,5eedffa2c0a9d7256c750350,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,2560x1440,2560x1329,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order1,END QUESTIONNAIRE,10426
1,1592655843823,20/06/2020 12:24:03,1592655840898,-7,20/06/2020 05:24:00,20280,8,questionnaire-t1fh,,5714344,5c28c65636efd800010f30fb,1595406,,complete,,5eedffc843cc162577dcc540,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1556x800,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order2,BEGIN QUESTIONNAIRE,
2,1592655856929,20/06/2020 12:24:16,1592655854067,-7,20/06/2020 05:24:14,20280,8,questionnaire-t1fh,,5714344,5c28c65636efd800010f30fb,1595406,,complete,,5eedffc843cc162577dcc540,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1539x800,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order2,consent,Yes
3,1592655857148,20/06/2020 12:24:17,1592655854070,-7,20/06/2020 05:24:14,20280,8,questionnaire-t1fh,,5714344,5c28c65636efd800010f30fb,1595406,,complete,,5eedffc843cc162577dcc540,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1539x800,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order2,consent-quantised,1
4,1592655857148,20/06/2020 12:24:17,1592655854070,-7,20/06/2020 05:24:14,20280,8,questionnaire-t1fh,,5714344,5c28c65636efd800010f30fb,1595406,,complete,,5eedffc843cc162577dcc540,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1539x800,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order2,END QUESTIONNAIRE,13172
1,1592655856338,20/06/2020 12:24:16,1592655856202,-4,20/06/2020 08:24:16,20280,8,questionnaire-t1fh,,5714348,5beae610ca3a1a0001823363,1595407,,complete,,5eedffbaa0560c0524b706e5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1280x800,1194x631,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Fail,Pass,Pass,,w_nw_order2,BEGIN QUESTIONNAIRE,
2,1592655918554,20/06/2020 12:25:18,1592655918488,-4,20/06/2020 08:25:18,20280,8,questionnaire-t1fh,,5714348,5beae610ca3a1a0001823363,1595407,,complete,,5eedffbaa0560c0524b706e5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1280x800,1194x631,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Fail,Pass,Pass,,w_nw_order2,consent,Yes
3,1592655918851,20/06/2020 12:25:18,1592655918491,-4,20/06/2020 08:25:18,20280,8,questionnaire-t1fh,,5714348,5beae610ca3a1a0001823363,1595407,,complete,,5eedffbaa0560c0524b706e5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1280x800,1194x631,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Fail,Pass,Pass,,w_nw_order2,consent-quantised,1
4,1592655918851,20/06/2020 12:25:18,1592655918491,-4,20/06/2020 08:25:18,20280,8,questionnaire-t1fh,,5714348,5beae610ca3a1a0001823363,1595407,,complete,,5eedffbaa0560c0524b706e5,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 83.0.4103.106,1280x800,1194x631,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Fail,Pass,Pass,,w_nw_order2,END QUESTIONNAIRE,62289
1,1592655860604,20/06/2020 12:24:20,1592655991119,-4,20/06/2020 08:26:31,20280,8,questionnaire-t1fh,,5714349,5ea040a0260683000922fc1d,1595408,,complete,,5eedff4cb6ef27012a958251,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,732x412,980x444,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order1,BEGIN QUESTIONNAIRE,
2,1592655901333,20/06/2020 12:25:01,1592656031924,-4,20/06/2020 08:27:11,20280,8,questionnaire-t1fh,,5714349,5ea040a0260683000922fc1d,1595408,,complete,,5eedff4cb6ef27012a958251,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,732x412,980x444,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order1,consent,Yes
3,1592655901693,20/06/2020 12:25:01,1592656031932,-4,20/06/2020 08:27:11,20280,8,questionnaire-t1fh,,5714349,5ea040a0260683000922fc1d,1595408,,complete,,5eedff4cb6ef27012a958251,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,732x412,980x444,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order1,consent-quantised,1
4,1592655901693,20/06/2020 12:25:01,1592656031934,-4,20/06/2020 08:27:11,20280,8,questionnaire-t1fh,,5714349,5ea040a0260683000922fc1d,1595408,,complete,,5eedff4cb6ef27012a958251,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,732x412,980x444,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order1,END QUESTIONNAIRE,40816
1,1592655881727,20/06/2020 12:24:41,1592655883023,-7,20/06/2020 05:24:43,20280,8,questionnaire-t1fh,,5714353,5eaf2800e02ab5614c481672,1595409,,complete,,5eedffd4f8033b252e0fa10e,computer,Desktop or Laptop,Windows 8.1,Firefox 77.0,1366x768,1366x654,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order3,BEGIN QUESTIONNAIRE,
2,1592655897244,20/06/2020 12:24:57,1592655898674,-7,20/06/2020 05:24:58,20280,8,questionnaire-t1fh,,5714353,5eaf2800e02ab5614c481672,1595409,,complete,,5eedffd4f8033b252e0fa10e,computer,Desktop or Laptop,Windows 8.1,Firefox 77.0,1366x768,1349x654,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order3,consent,Yes
3,1592655897905,20/06/2020 12:24:57,1592655898683,-7,20/06/2020 05:24:58,20280,8,questionnaire-t1fh,,5714353,5eaf2800e02ab5614c481672,1595409,,complete,,5eedffd4f8033b252e0fa10e,computer,Desktop or Laptop,Windows 8.1,Firefox 77.0,1366x768,1349x654,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order3,consent-quantised,1
4,1592655897905,20/06/2020 12:24:57,1592655898685,-7,20/06/2020 05:24:58,20280,8,questionnaire-t1fh,,5714353,5eaf2800e02ab5614c481672,1595409,,complete,,5eedffd4f8033b252e0fa10e,computer,Desktop or Laptop,Windows 8.1,Firefox 77.0,1366x768,1349x654,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order3,END QUESTIONNAIRE,15662
1,1592655908983,20/06/2020 12:25:08,1592655908885,-4,20/06/2020 08:25:08,20280,8,questionnaire-t1fh,,5714363,5ea8e6a3a6a50b17e4acb588,1595411,,complete,,5eedfed7256b87011f9e7b41,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 83.0.4103.97,1440x900,1061x716,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order1,BEGIN QUESTIONNAIRE,
2,1592655962794,20/06/2020 12:26:02,1592655962735,-4,20/06/2020 08:26:02,20280,8,questionnaire-t1fh,,5714363,5ea8e6a3a6a50b17e4acb588,1595411,,complete,,5eedfed7256b87011f9e7b41,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 83.0.4103.97,1440x900,1294x725,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order1,consent,Yes
3,1592655962922,20/06/2020 12:26:02,1592655962738,-4,20/06/2020 08:26:02,20280,8,questionnaire-t1fh,,5714363,5ea8e6a3a6a50b17e4acb588,1595411,,complete,,5eedfed7256b87011f9e7b41,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 83.0.4103.97,1440x900,1294x725,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order1,consent-quantised,1
4,1592655962922,20/06/2020 12:26:02,1592655962738,-4,20/06/2020 08:26:02,20280,8,questionnaire-t1fh,,5714363,5ea8e6a3a6a50b17e4acb588,1595411,,complete,,5eedfed7256b87011f9e7b41,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 83.0.4103.97,1440x900,1294x725,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order1,END QUESTIONNAIRE,53853
1,1592655920165,20/06/2020 12:25:20,1592655919529,-7,20/06/2020 05:25:19,20280,8,questionnaire-t1fh,,5714366,5c024be169406e00014e0b8e,1595413,,complete,,5eedff8b5872ba24faaa2c08,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1536x722,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order4,BEGIN QUESTIONNAIRE,
2,1592655935263,20/06/2020 12:25:35,1592655934682,-7,20/06/2020 05:25:34,20280,8,questionnaire-t1fh,,5714366,5c024be169406e00014e0b8e,1595413,,complete,,5eedff8b5872ba24faaa2c08,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1519x722,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order4,consent,Yes
3,1592655935466,20/06/2020 12:25:35,1592655934683,-7,20/06/2020 05:25:34,20280,8,questionnaire-t1fh,,5714366,5c024be169406e00014e0b8e,1595413,,complete,,5eedff8b5872ba24faaa2c08,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1519x722,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order4,consent-quantised,1
4,1592655935466,20/06/2020 12:25:35,1592655934683,-7,20/06/2020 05:25:34,20280,8,questionnaire-t1fh,,5714366,5c024be169406e00014e0b8e,1595413,,complete,,5eedff8b5872ba24faaa2c08,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1536x864,1519x722,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order4,END QUESTIONNAIRE,15154
1,1592655927521,20/06/2020 12:25:27,1592655926745,-4,20/06/2020 08:25:26,20280,8,questionnaire-t1fh,,5714370,5ee815cb1750a31159afd4fa,1595414,,complete,,5eedffb59d4876011a419c84,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1368x912,1368x802,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order2,BEGIN QUESTIONNAIRE,
2,1592656000902,20/06/2020 12:26:40,1592656000241,-4,20/06/2020 08:26:40,20280,8,questionnaire-t1fh,,5714370,5ee815cb1750a31159afd4fa,1595414,,complete,,5eedffb59d4876011a419c84,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1368x912,1351x802,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order2,consent,Yes
3,1592656001136,20/06/2020 12:26:41,1592656000245,-4,20/06/2020 08:26:40,20280,8,questionnaire-t1fh,,5714370,5ee815cb1750a31159afd4fa,1595414,,complete,,5eedffb59d4876011a419c84,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1368x912,1351x802,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order2,consent-quantised,1
4,1592656001136,20/06/2020 12:26:41,1592656000246,-4,20/06/2020 08:26:40,20280,8,questionnaire-t1fh,,5714370,5ee815cb1750a31159afd4fa,1595414,,complete,,5eedffb59d4876011a419c84,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1368x912,1351x802,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order2,END QUESTIONNAIRE,73501
1,1592655957942,20/06/2020 12:25:57,1592655954997,1,20/06/2020 13:25:54,20280,8,questionnaire-t1fh,,5714376,5edb57018a042d7cf7ff84f7,1595415,,complete,,5eedfeaacecc59061e3cebcc,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.106,1280x800,1280x689,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order4,BEGIN QUESTIONNAIRE,
2,1592655994157,20/06/2020 12:26:34,1592655987851,1,20/06/2020 13:26:27,20280,8,questionnaire-t1fh,,5714376,5edb57018a042d7cf7ff84f7,1595415,,complete,,5eedfeaacecc59061e3cebcc,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.106,1280x800,1280x689,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order4,consent,Yes
3,1592655995250,20/06/2020 12:26:35,1592655987854,1,20/06/2020 13:26:27,20280,8,questionnaire-t1fh,,5714376,5edb57018a042d7cf7ff84f7,1595415,,complete,,5eedfeaacecc59061e3cebcc,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.106,1280x800,1280x689,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order4,consent-quantised,1
4,1592655995250,20/06/2020 12:26:35,1592655987854,1,20/06/2020 13:26:27,20280,8,questionnaire-t1fh,,5714376,5edb57018a042d7cf7ff84f7,1595415,,complete,,5eedfeaacecc59061e3cebcc,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.106,1280x800,1280x689,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order4,END QUESTIONNAIRE,32857
1,1592655963235,20/06/2020 12:26:03,1592655963089,-4,20/06/2020 08:26:03,20280,8,questionnaire-t1fh,,5714383,5ee3adbebd07bf0553df6212,1595416,,complete,,5eedffb010c6f20009cbb0ed,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,1792x1120,1792x1009,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order3,BEGIN QUESTIONNAIRE,
2,1592656027049,20/06/2020 12:27:07,1592656026978,-4,20/06/2020 08:27:06,20280,8,questionnaire-t1fh,,5714383,5ee3adbebd07bf0553df6212,1595416,,complete,,5eedffb010c6f20009cbb0ed,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,1792x1120,1792x1009,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order3,consent,Yes
3,1592656027219,20/06/2020 12:27:07,1592656026979,-4,20/06/2020 08:27:06,20280,8,questionnaire-t1fh,,5714383,5ee3adbebd07bf0553df6212,1595416,,complete,,5eedffb010c6f20009cbb0ed,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,1792x1120,1792x1009,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order3,consent-quantised,1
4,1592656027219,20/06/2020 12:27:07,1592656026979,-4,20/06/2020 08:27:06,20280,8,questionnaire-t1fh,,5714383,5ee3adbebd07bf0553df6212,1595416,,complete,,5eedffb010c6f20009cbb0ed,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1,1792x1120,1792x1009,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order3,END QUESTIONNAIRE,63890
1,1592655983694,20/06/2020 12:26:23,1592655984306,-4,20/06/2020 08:26:24,20280,8,questionnaire-t1fh,,5714386,5ed65e4eeb466b0711c2df81,1595417,,complete,,5eedffba212fc924b6e5af83,computer,Desktop or Laptop,Chromium OS 12871.102.0,Chrome 81.0.4044.141,1517x853,1518x734,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order2,BEGIN QUESTIONNAIRE,
2,1592656002934,20/06/2020 12:26:42,1592656003293,-4,20/06/2020 08:26:43,20280,8,questionnaire-t1fh,,5714386,5ed65e4eeb466b0711c2df81,1595417,,complete,,5eedffba212fc924b6e5af83,computer,Desktop or Laptop,Chromium OS 12871.102.0,Chrome 81.0.4044.141,1517x853,1518x734,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order2,consent,Yes
3,1592656003059,20/06/2020 12:26:43,1592656003297,-4,20/06/2020 08:26:43,20280,8,questionnaire-t1fh,,5714386,5ed65e4eeb466b0711c2df81,1595417,,complete,,5eedffba212fc924b6e5af83,computer,Desktop or Laptop,Chromium OS 12871.102.0,Chrome 81.0.4044.141,1517x853,1518x734,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order2,consent-quantised,1
4,1592656003059,20/06/2020 12:26:43,1592656003298,-4,20/06/2020 08:26:43,20280,8,questionnaire-t1fh,,5714386,5ed65e4eeb466b0711c2df81,1595417,,complete,,5eedffba212fc924b6e5af83,computer,Desktop or Laptop,Chromium OS 12871.102.0,Chrome 81.0.4044.141,1517x853,1518x734,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order2,END QUESTIONNAIRE,18993
1,1592656061155,20/06/2020 12:27:41,1592656059517,1,20/06/2020 13:27:39,20280,8,questionnaire-t1fh,,5714403,5edf65c63eb79c218fc31437,1595420,,complete,,5eedff100b80bb2578fa4ae0,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1366x768,1366x693,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,w_nw_order1,BEGIN QUESTIONNAIRE,
2,1592656124192,20/06/2020 12:28:44,1592656122539,1,20/06/2020 13:28:42,20280,8,questionnaire-t1fh,,5714403,5edf65c63eb79c218fc31437,1595420,,complete,,5eedff100b80bb2578fa4ae0,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1366x768,1349x693,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,w_nw_order1,consent,Yes
3,1592656124724,20/06/2020 12:28:44,1592656122545,1,20/06/2020 13:28:42,20280,8,questionnaire-t1fh,,5714403,5edf65c63eb79c218fc31437,1595420,,complete,,5eedff100b80bb2578fa4ae0,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1366x768,1349x693,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,w_nw_order1,consent-quantised,1
4,1592656124724,20/06/2020 12:28:44,1592656122545,1,20/06/2020 13:28:42,20280,8,questionnaire-t1fh,,5714403,5edf65c63eb79c218fc31437,1595420,,complete,,5eedff100b80bb2578fa4ae0,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1366x768,1349x693,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,w_nw_order1,END QUESTIONNAIRE,63028
1,1592656117554,20/06/2020 12:28:37,1592656116613,-12,20/06/2020 00:28:36,20280,8,questionnaire-t1fh,,5714416,5ea70c792336640b58b484e4,1595421,,complete,,5eedfec2b188572583e08243,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x663,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Fail,Pass,Pass,,nw_nw_order4,BEGIN QUESTIONNAIRE,
2,1592656153644,20/06/2020 12:29:13,1592656152797,-12,20/06/2020 00:29:12,20280,8,questionnaire-t1fh,,5714416,5ea70c792336640b58b484e4,1595421,,complete,,5eedfec2b188572583e08243,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1349x663,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Fail,Pass,Pass,,nw_nw_order4,consent,Yes
3,1592656154269,20/06/2020 12:29:14,1592656152799,-12,20/06/2020 00:29:12,20280,8,questionnaire-t1fh,,5714416,5ea70c792336640b58b484e4,1595421,,complete,,5eedfec2b188572583e08243,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1349x663,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Fail,Pass,Pass,,nw_nw_order4,consent-quantised,1
4,1592656154269,20/06/2020 12:29:14,1592656152799,-12,20/06/2020 00:29:12,20280,8,questionnaire-t1fh,,5714416,5ea70c792336640b58b484e4,1595421,,complete,,5eedfec2b188572583e08243,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1349x663,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Fail,Pass,Pass,,nw_nw_order4,END QUESTIONNAIRE,36186
1,1592571628904,19/06/2020 13:00:28,1592571628788,-5,19/06/2020 08:00:28,20280,8,questionnaire-t1fh,,5702582,5e8df776a5de130944a8c2c2,1591827,,complete,,5eecb6a39e63ac052d83c18f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x937,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,nw_nw_order3,BEGIN QUESTIONNAIRE,
2,1592571674074,19/06/2020 13:01:14,1592571674011,-5,19/06/2020 08:01:14,20280,8,questionnaire-t1fh,,5702582,5e8df776a5de130944a8c2c2,1591827,,complete,,5eecb6a39e63ac052d83c18f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1903x937,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,nw_nw_order3,consent,Yes
3,1592571674246,19/06/2020 13:01:14,1592571674013,-5,19/06/2020 08:01:14,20280,8,questionnaire-t1fh,,5702582,5e8df776a5de130944a8c2c2,1591827,,complete,,5eecb6a39e63ac052d83c18f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1903x937,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,nw_nw_order3,consent-quantised,1
4,1592571674246,19/06/2020 13:01:14,1592571674013,-5,19/06/2020 08:01:14,20280,8,questionnaire-t1fh,,5702582,5e8df776a5de130944a8c2c2,1591827,,complete,,5eecb6a39e63ac052d83c18f,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1903x937,Fail,Information-Sheet-MagLab-30 minute,2,Yes,Fail,,Fail,Fail,nw_nw_order3,END QUESTIONNAIRE,45226
1,1592656120559,20/06/2020 12:28:40,1592656155410,0,20/06/2020 12:29:15,20280,8,questionnaire-t1fh,,5714423,5ee2c13e3b34be7ff516609a,1595424,,complete,,5eedff4a5872ba24faaa2c07,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4086.0,393x851,393x734,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order4,BEGIN QUESTIONNAIRE,
2,1592656135191,20/06/2020 12:28:55,1592656170183,0,20/06/2020 12:29:30,20280,8,questionnaire-t1fh,,5714423,5ee2c13e3b34be7ff516609a,1595424,,complete,,5eedff4a5872ba24faaa2c07,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4086.0,393x851,393x734,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order4,consent,Yes
3,1592656135657,20/06/2020 12:28:55,1592656170187,0,20/06/2020 12:29:30,20280,8,questionnaire-t1fh,,5714423,5ee2c13e3b34be7ff516609a,1595424,,complete,,5eedff4a5872ba24faaa2c07,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4086.0,393x851,393x734,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order4,consent-quantised,1
4,1592656135657,20/06/2020 12:28:55,1592656170188,0,20/06/2020 12:29:30,20280,8,questionnaire-t1fh,,5714423,5ee2c13e3b34be7ff516609a,1595424,,complete,,5eedff4a5872ba24faaa2c07,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4086.0,393x851,393x734,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order4,END QUESTIONNAIRE,14778
1,1592656256428,20/06/2020 12:30:56,1592656255751,-5,20/06/2020 07:30:55,20280,8,questionnaire-t1fh,,5714459,5ee0cdfbd758230937baaafc,1595430,,complete,,5eedffcf7a569925b02eaa73,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1842x1036,1842x893,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order3,BEGIN QUESTIONNAIRE,
