Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname
353,1592668931343,20/06/2020 16:02:11,1592668931292,-4,20/06/2020 12:02:11,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,161,117,1,stimulus,Zone1,content_audio,902.1300000022165,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_overboard_overborg_009.mp3
354,1592668931772,20/06/2020 16:02:11,1592668931678,-4,20/06/2020 12:02:11,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,161,117,2,response,Zone2,response_keyboard_single,377.3749999818392,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_overboard_overborg_009.mp3
355,1592668932754,20/06/2020 16:02:12,1592668932668,-4,20/06/2020 12:02:12,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,161,117,3,Screen 1,fixation,fixation,1000.0199999999604,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_overboard_overborg_009.mp3
356,1592668933569,20/06/2020 16:02:13,1592668933521,-4,20/06/2020 12:02:13,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,104,118,1,stimulus,Zone1,content_audio,832.155000010971,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_invalid_invaligue_007.mp3
357,1592668933886,20/06/2020 16:02:13,1592668933825,-4,20/06/2020 12:02:13,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,104,118,2,response,Zone3,response_keyboard_single,294.9700000172015,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_invalid_invaligue_007.mp3
358,1592668934886,20/06/2020 16:02:14,1592668934818,-4,20/06/2020 12:02:14,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,104,118,3,Screen 1,fixation,fixation,1000.0200000000186,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_invalid_invaligue_007.mp3
359,1592668935589,20/06/2020 16:02:15,1592668935449,-4,20/06/2020 12:02:15,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,14,119,1,stimulus,Zone1,content_audio,616.6199999861419,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_analogue_analod_007.mp3
360,1592668936135,20/06/2020 16:02:16,1592668936077,-4,20/06/2020 12:02:16,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,14,119,2,response,Zone3,response_keyboard_single,619.620000012219,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_analogue_analod_007.mp3
361,1592668937134,20/06/2020 16:02:17,1592668937069,-4,20/06/2020 12:02:17,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,14,119,3,Screen 1,fixation,fixation,1000.5430000000051,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_analogue_analod_007.mp3
362,1592668937759,20/06/2020 16:02:17,1592668937702,-4,20/06/2020 12:02:17,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,10,120,1,stimulus,Zone1,content_audio,615.4099999985192,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_analogue_analod_005.mp3
363,1592668938215,20/06/2020 16:02:18,1592668938147,-4,20/06/2020 12:02:18,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,10,120,2,response,Zone3,response_keyboard_single,435.3349999873899,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_analogue_analod_005.mp3
364,1592668939202,20/06/2020 16:02:19,1592668939134,-4,20/06/2020 12:02:19,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,10,120,3,Screen 1,fixation,fixation,1000.0200000000186,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_analogue_analod_005.mp3
365,1592668940044,20/06/2020 16:02:20,1592668939977,-4,20/06/2020 12:02:19,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,175,121,1,stimulus,Zone1,content_audio,826.9750000035856,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_paranoid_paranoig_007.mp3
366,1592668940343,20/06/2020 16:02:20,1592668940249,-4,20/06/2020 12:02:20,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,175,121,2,response,Zone3,response_keyboard_single,262.3250000178814,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_paranoid_paranoig_007.mp3
367,1592668941575,20/06/2020 16:02:21,1592668941236,-4,20/06/2020 12:02:21,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,175,121,3,Screen 1,fixation,fixation,1000.0200000000186,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_paranoid_paranoig_007.mp3
368,1592668942296,20/06/2020 16:02:22,1592668942206,-4,20/06/2020 12:02:22,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,128,122,1,stimulus,Zone1,content_audio,949.5300000126008,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_lemonade_lemonegg_010.mp3
369,1592668942562,20/06/2020 16:02:22,1592668942494,-4,20/06/2020 12:02:22,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,128,122,2,response,Zone3,response_keyboard_single,279.5249999908265,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_lemonade_lemonegg_010.mp3
370,1592668943556,20/06/2020 16:02:23,1592668943486,-4,20/06/2020 12:02:23,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,128,122,3,Screen 1,fixation,fixation,1000.0200000000186,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_lemonade_lemonegg_010.mp3
371,1592668944355,20/06/2020 16:02:24,1592668944157,-4,20/06/2020 12:02:24,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,75,123,1,stimulus,Zone1,content_audio,653.0299999867566,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_episogue_episode_002.mp3
372,1592668944696,20/06/2020 16:02:24,1592668944636,-4,20/06/2020 12:02:24,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,75,123,2,response,Zone3,response_keyboard_single,469.97500001452863,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_episogue_episode_002.mp3
373,1592668946056,20/06/2020 16:02:26,1592668945619,-4,20/06/2020 12:02:25,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,75,123,3,Screen 1,fixation,fixation,1000.0200000000186,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_episogue_episode_002.mp3
374,1592668946558,20/06/2020 16:02:26,1592668946247,-4,20/06/2020 12:02:26,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,137,124,1,stimulus,Zone1,content_audio,613.4200000087731,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_monologue_monolod_006.mp3
375,1592668946884,20/06/2020 16:02:26,1592668946624,-4,20/06/2020 12:02:26,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,137,124,2,response,Zone3,response_keyboard_single,369.4499999983236,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_monologue_monolod_006.mp3
376,1592668947683,20/06/2020 16:02:27,1592668947620,-4,20/06/2020 12:02:27,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,137,124,3,Screen 1,fixation,fixation,1000.0200000000186,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_monologue_monolod_006.mp3
377,1592668948338,20/06/2020 16:02:28,1592668948243,-4,20/06/2020 12:02:28,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,146,125,1,stimulus,Zone1,content_audio,605.2750000089873,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_monologue_monolod_010.mp3
378,1592668948698,20/06/2020 16:02:28,1592668948634,-4,20/06/2020 12:02:28,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,146,125,2,response,Zone2,response_keyboard_single,381.95499998982996,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_monologue_monolod_010.mp3
379,1592668949667,20/06/2020 16:02:29,1592668949620,-4,20/06/2020 12:02:29,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,146,125,3,Screen 1,fixation,fixation,1000.0200000000186,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_monologue_monolod_010.mp3
380,1592668950315,20/06/2020 16:02:30,1592668950264,-4,20/06/2020 12:02:30,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,83,126,1,stimulus,Zone1,content_audio,625.0700000091456,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_episogue_episode_006.mp3
381,1592668950674,20/06/2020 16:02:30,1592668950615,-4,20/06/2020 12:02:30,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,83,126,2,response,Zone3,response_keyboard_single,341.485000011744,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_episogue_episode_006.mp3
382,1592668951662,20/06/2020 16:02:31,1592668951603,-4,20/06/2020 12:02:31,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,83,126,3,Screen 1,fixation,fixation,1000.0200000000186,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_episogue_episode_006.mp3
383,1592668952521,20/06/2020 16:02:32,1592668952447,-4,20/06/2020 12:02:32,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,105,127,1,stimulus,Zone1,content_audio,820.6150000041816,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_invalid_invaligue_008.mp3
384,1592668953240,20/06/2020 16:02:33,1592668953180,-4,20/06/2020 12:02:33,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,105,127,2,response,Zone3,response_keyboard_single,725.7549999922048,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_invalid_invaligue_008.mp3
385,1592668954241,20/06/2020 16:02:34,1592668954171,-4,20/06/2020 12:02:34,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,105,127,3,Screen 1,fixation,fixation,1000.0200000000186,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_invalid_invaligue_008.mp3
386,1592668955147,20/06/2020 16:02:35,1592668955071,-4,20/06/2020 12:02:35,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,100,128,1,stimulus,Zone1,content_audio,882.179999985965,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_invalid_invaligue_005.mp3
387,1592668955585,20/06/2020 16:02:35,1592668955532,-4,20/06/2020 12:02:35,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,100,128,2,response,Zone3,response_keyboard_single,453.1649999844376,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_invalid_invaligue_005.mp3
388,1592668956603,20/06/2020 16:02:36,1592668956521,-4,20/06/2020 12:02:36,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,100,128,3,Screen 1,fixation,fixation,1000.0200000000186,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_invalid_invaligue_005.mp3
389,1592668957399,20/06/2020 16:02:37,1592668957346,-4,20/06/2020 12:02:37,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,149,129,1,stimulus,Zone1,content_audio,806.6500000131782,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_overboard_overborg_003.mp3
390,1592668957725,20/06/2020 16:02:37,1592668957664,-4,20/06/2020 12:02:37,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,149,129,2,response,Zone2,response_keyboard_single,309.4600000185892,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_overboard_overborg_003.mp3
391,1592668958712,20/06/2020 16:02:38,1592668958655,-4,20/06/2020 12:02:38,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,149,129,3,Screen 1,fixation,fixation,1000.0199999999604,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_overboard_overborg_003.mp3
392,1592668959571,20/06/2020 16:02:39,1592668959506,-4,20/06/2020 12:02:39,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,166,130,1,stimulus,Zone1,content_audio,832.1449999930337,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_paranoid_paranoig_002.mp3
393,1592668960093,20/06/2020 16:02:40,1592668960036,-4,20/06/2020 12:02:40,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,166,130,2,response,Zone2,response_keyboard_single,518.2899999781512,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_paranoid_paranoig_002.mp3
394,1592668961077,20/06/2020 16:02:41,1592668961021,-4,20/06/2020 12:02:41,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,166,130,3,Screen 1,fixation,fixation,1000.0200000000186,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_paranoid_paranoig_002.mp3
395,1592668961720,20/06/2020 16:02:41,1592668961665,-4,20/06/2020 12:02:41,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,55,131,1,stimulus,Zone1,content_audio,624.6849999879487,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_dialogue_dialod_010.mp3
396,1592668962093,20/06/2020 16:02:42,1592668962039,-4,20/06/2020 12:02:42,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,55,131,2,response,Zone2,response_keyboard_single,365.4050000186544,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_dialogue_dialod_010.mp3
397,1592668963095,20/06/2020 16:02:43,1592668963038,-4,20/06/2020 12:02:43,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,55,131,3,Screen 1,fixation,fixation,1000.0200000000186,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_dialogue_dialod_010.mp3
398,1592668963811,20/06/2020 16:02:43,1592668963756,-4,20/06/2020 12:02:43,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,74,132,1,stimulus,Zone1,content_audio,698.9199999952689,,,,,0,1,0,,,,,1,Trial,,1,D,G,nonword_epilogue_epilod_010.mp3
399,1592668964108,20/06/2020 16:02:44,1592668964040,-4,20/06/2020 12:02:44,20280,9,task-gxea,,5715824,5db37bb9da032c000f9e04fa,1595956,,complete,,5eee317dd3c4542a1b6ad8cc,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 83.0.4103.97,1440x900,1440x820,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Pass,Pass,,,nw_nw_order1,nw_nw_order1,74,132,2,response,Zone2,response_keyboard_single,274.24500000779517,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,nonword_epilogue_epilod_010.mp3
