Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname
307,1592673946385,20/06/2020 17:25:46,1592673944778,1,20/06/2020 18:25:44,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,18,101,2,response,Zone2,response_keyboard_single,1930.2000000025146,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,analogue_analod_009.mp3
308,1592673947151,20/06/2020 17:25:47,1592673945764,1,20/06/2020 18:25:45,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,18,101,3,Screen 1,fixation,fixation,1000.1149999999907,,,,,0,1,0,,,,,1,Trial,,1,D,G,analogue_analod_009.mp3
309,1592673948309,20/06/2020 17:25:48,1592673946768,1,20/06/2020 18:25:46,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,87,102,1,stimulus,fixation,fixation,1000.1130000000121,,,,,0,1,0,,,,,1,Trial,,1,D,G,episogue_episode_008.mp3
310,1592673951113,20/06/2020 17:25:51,1592673949725,1,20/06/2020 18:25:49,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,87,102,2,response,Zone2,response_keyboard_single,2739.0999999988708,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,episogue_episode_008.mp3
311,1592673952237,20/06/2020 17:25:52,1592673950717,1,20/06/2020 18:25:50,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,87,102,3,Screen 1,fixation,fixation,999.5239999999758,,,,,0,1,0,,,,,1,Trial,,1,D,G,episogue_episode_008.mp3
312,1592673953284,20/06/2020 17:25:53,1592673951720,1,20/06/2020 18:25:51,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,63,103,1,stimulus,fixation,fixation,1000.0080000000307,,,,,0,1,0,,,,,1,Trial,,1,D,G,epilogue_epilod_005.mp3
313,1592673953866,20/06/2020 17:25:53,1592673952376,1,20/06/2020 18:25:52,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,63,103,2,response,Zone3,response_keyboard_single,394.8999999993248,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,epilogue_epilod_005.mp3
314,1592673954861,20/06/2020 17:25:54,1592673953370,1,20/06/2020 18:25:53,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,63,103,3,Screen 1,fixation,fixation,1000.0039999999572,,,,,0,1,0,,,,,1,Trial,,1,D,G,epilogue_epilod_005.mp3
315,1592673955879,20/06/2020 17:25:55,1592673954369,1,20/06/2020 18:25:54,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,61,104,1,stimulus,fixation,fixation,1000.0070000000997,,,,,0,1,0,,,,,1,Trial,,1,D,G,epilogue_epilod_004.mp3
316,1592673956599,20/06/2020 17:25:56,1592673955044,1,20/06/2020 18:25:55,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,61,104,2,response,Zone3,response_keyboard_single,474.50000000023283,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,epilogue_epilod_004.mp3
317,1592673957551,20/06/2020 17:25:57,1592673956034,1,20/06/2020 18:25:56,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,61,104,3,Screen 1,fixation,fixation,1000.3890000000247,,,,,0,1,0,,,,,1,Trial,,1,D,G,epilogue_epilod_004.mp3
318,1592673958585,20/06/2020 17:25:58,1592673957038,1,20/06/2020 18:25:57,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,154,105,1,stimulus,fixation,fixation,999.9789999999339,,,,,0,1,0,,,,,1,Trial,,1,D,G,overboard_overborg_005.mp3
319,1592673959289,20/06/2020 17:25:59,1592673957773,1,20/06/2020 18:25:57,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,154,105,2,response,Zone2,response_keyboard_single,471.7000000018161,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,overboard_overborg_005.mp3
320,1592673960763,20/06/2020 17:26:00,1592673958754,1,20/06/2020 18:25:58,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,154,105,3,Screen 1,fixation,fixation,1000.2989999998827,,,,,0,1,0,,,,,1,Trial,,1,D,G,overboard_overborg_005.mp3
321,1592673961514,20/06/2020 17:26:01,1592673959753,1,20/06/2020 18:25:59,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,112,106,1,stimulus,fixation,fixation,999.9440000000759,,,,,0,1,0,,,,,1,Trial,,1,D,G,lemonade_lemonegg_002.mp3
322,1592673962189,20/06/2020 17:26:02,1592673960533,1,20/06/2020 18:26:00,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,112,106,2,response,Zone3,response_keyboard_single,543.2000000000698,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,lemonade_lemonegg_002.mp3
323,1592673963012,20/06/2020 17:26:03,1592673961502,1,20/06/2020 18:26:01,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,112,106,3,Screen 1,fixation,fixation,1000.3739999999525,,,,,0,1,0,,,,,1,Trial,,1,D,G,lemonade_lemonegg_002.mp3
324,1592673963889,20/06/2020 17:26:03,1592673962502,1,20/06/2020 18:26:02,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,72,107,1,stimulus,fixation,fixation,999.9950000000536,,,,,0,1,0,,,,,1,Trial,,1,D,G,epilogue_epilod_009.mp3
325,1592673966079,20/06/2020 17:26:06,1592673964537,1,20/06/2020 18:26:04,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,72,107,2,response,Zone3,response_keyboard_single,1812.6999999985565,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,epilogue_epilod_009.mp3
326,1592673966971,20/06/2020 17:26:06,1592673965520,1,20/06/2020 18:26:05,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,72,107,3,Screen 1,fixation,fixation,1000.4010000000126,,,,,0,1,0,,,,,1,Trial,,1,D,G,epilogue_epilod_009.mp3
327,1592673968063,20/06/2020 17:26:08,1592673966521,1,20/06/2020 18:26:06,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,119,108,1,stimulus,fixation,fixation,1000.0389999999898,,,,,0,1,0,,,,,1,Trial,,1,D,G,lemonade_lemonegg_006.mp3
328,1592673969022,20/06/2020 17:26:09,1592673967534,1,20/06/2020 18:26:07,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,119,108,2,response,Zone3,response_keyboard_single,784.2000000018161,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,lemonade_lemonegg_006.mp3
329,1592673970117,20/06/2020 17:26:10,1592673968519,1,20/06/2020 18:26:08,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,119,108,3,Screen 1,fixation,fixation,1000.0259999999544,,,,,0,1,0,,,,,1,Trial,,1,D,G,lemonade_lemonegg_006.mp3
330,1592673971419,20/06/2020 17:26:11,1592673969523,1,20/06/2020 18:26:09,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,120,109,1,stimulus,fixation,fixation,1000.0359999999637,,,,,0,1,0,,,,,1,Trial,,1,D,G,lemonade_lemonegg_006.mp3
331,1592673973087,20/06/2020 17:26:13,1592673970439,1,20/06/2020 18:26:10,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,120,109,2,response,Zone3,response_keyboard_single,675.2000000015832,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,lemonade_lemonegg_006.mp3
332,1592673975430,20/06/2020 17:26:15,1592673971427,1,20/06/2020 18:26:11,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,120,109,3,Screen 1,fixation,fixation,1000.3859999999404,,,,,0,1,0,,,,,1,Trial,,1,D,G,lemonade_lemonegg_006.mp3
333,1592673976340,20/06/2020 17:26:16,1592673972417,1,20/06/2020 18:26:12,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,105,110,1,stimulus,fixation,fixation,1000.0189999999711,,,,,0,1,0,,,,,1,Trial,,1,D,G,invalid_invaligue_008.mp3
334,1592673976340,20/06/2020 17:26:16,1592673973262,1,20/06/2020 18:26:13,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,105,110,2,response,Zone3,response_keyboard_single,659.5000000016298,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,invalid_invaligue_008.mp3
335,1592673976340,20/06/2020 17:26:16,1592673974252,1,20/06/2020 18:26:14,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,105,110,3,Screen 1,fixation,fixation,1000.0050000000047,,,,,0,1,0,,,,,1,Trial,,1,D,G,invalid_invaligue_008.mp3
336,1592673977015,20/06/2020 17:26:17,1592673975255,1,20/06/2020 18:26:15,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,160,111,1,stimulus,fixation,fixation,1000.0089999999618,,,,,0,1,0,,,,,1,Trial,,1,D,G,overboard_overborg_008.mp3
337,1592673977762,20/06/2020 17:26:17,1592673976280,1,20/06/2020 18:26:16,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,160,111,2,response,Zone2,response_keyboard_single,775.2000000000698,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,overboard_overborg_008.mp3
338,1592673978890,20/06/2020 17:26:18,1592673977270,1,20/06/2020 18:26:17,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,160,111,3,Screen 1,fixation,fixation,1000.0420000000158,,,,,0,1,0,,,,,1,Trial,,1,D,G,overboard_overborg_008.mp3
339,1592673979778,20/06/2020 17:26:19,1592673978272,1,20/06/2020 18:26:18,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,23,112,1,stimulus,fixation,fixation,1000.0509999999776,,,,,0,1,0,,,,,1,Trial,,1,D,G,catalogue_catalod_003.mp3
340,1592673980734,20/06/2020 17:26:20,1592673979142,1,20/06/2020 18:26:19,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,23,112,2,response,Zone3,response_keyboard_single,654.9999999988358,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,catalogue_catalod_003.mp3
341,1592673981673,20/06/2020 17:26:21,1592673980121,1,20/06/2020 18:26:20,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,23,112,3,Screen 1,fixation,fixation,1000.0420000000158,,,,,0,1,0,,,,,1,Trial,,1,D,G,catalogue_catalod_003.mp3
342,1592673982629,20/06/2020 17:26:22,1592673981122,1,20/06/2020 18:26:21,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,155,113,1,stimulus,fixation,fixation,1000.0499999999302,,,,,0,1,0,,,,,1,Trial,,1,D,G,overboard_overborg_006.mp3
343,1592673983330,20/06/2020 17:26:23,1592673981691,1,20/06/2020 18:26:21,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,155,113,2,response,Zone3,response_keyboard_single,346.6000000007916,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,overboard_overborg_006.mp3
344,1592673984145,20/06/2020 17:26:24,1592673982672,1,20/06/2020 18:26:22,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,155,113,3,Screen 1,fixation,fixation,1000.0430000000633,,,,,0,1,0,,,,,1,Trial,,1,D,G,overboard_overborg_006.mp3
345,1592673985220,20/06/2020 17:26:25,1592673983672,1,20/06/2020 18:26:23,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,40,114,1,stimulus,fixation,fixation,1000.045999999973,,,,,0,1,0,,,,,1,Trial,,1,D,G,dialogue_dialod_002.mp3
346,1592673985848,20/06/2020 17:26:25,1592673984113,1,20/06/2020 18:26:24,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,40,114,2,response,Zone3,response_keyboard_single,204.60000000090804,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,dialogue_dialod_002.mp3
347,1592673986595,20/06/2020 17:26:26,1592673985101,1,20/06/2020 18:26:25,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,40,114,3,Screen 1,fixation,fixation,1000.4060000000754,,,,,0,1,0,,,,,1,Trial,,1,D,G,dialogue_dialod_002.mp3
348,1592673987548,20/06/2020 17:26:27,1592673986107,1,20/06/2020 18:26:26,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,109,115,1,stimulus,fixation,fixation,1000.0519999999087,,,,,0,1,0,,,,,1,Trial,,1,D,G,invalid_invaligue_010.mp3
349,1592673988215,20/06/2020 17:26:28,1592673986654,1,20/06/2020 18:26:26,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,109,115,2,response,Zone2,response_keyboard_single,325.10000000172295,,,D,1,0,1,0,,,,,1,Trial,,1,D,G,invalid_invaligue_010.mp3
350,1592673989046,20/06/2020 17:26:29,1592673987635,1,20/06/2020 18:26:27,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,109,115,3,Screen 1,fixation,fixation,1000.0519999999087,,,,,0,1,0,,,,,1,Trial,,1,D,G,invalid_invaligue_010.mp3
351,1592673990197,20/06/2020 17:26:30,1592673988638,1,20/06/2020 18:26:28,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,128,116,1,stimulus,fixation,fixation,1000.0500000000466,,,,,0,1,0,,,,,1,Trial,,1,D,G,lemonade_lemonegg_010.mp3
352,1592673990885,20/06/2020 17:26:30,1592673989264,1,20/06/2020 18:26:29,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,128,116,2,response,Zone3,response_keyboard_single,390.59999999881256,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,lemonade_lemonegg_010.mp3
353,1592673991768,20/06/2020 17:26:31,1592673990254,1,20/06/2020 18:26:30,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,128,116,3,Screen 1,fixation,fixation,1000.2569999999832,,,,,0,1,0,,,,,1,Trial,,1,D,G,lemonade_lemonegg_010.mp3
354,1592673992874,20/06/2020 17:26:32,1592673991258,1,20/06/2020 18:26:31,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,126,117,1,stimulus,fixation,fixation,1000.1189999999478,,,,,0,1,0,,,,,1,Trial,,1,D,G,lemonade_lemonegg_009.mp3
355,1592673993659,20/06/2020 17:26:33,1592673991829,1,20/06/2020 18:26:31,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,126,117,2,response,Zone3,response_keyboard_single,374.10000000090804,,,G,1,0,1,0,,,,,1,Trial,,1,D,G,lemonade_lemonegg_009.mp3
356,1592673994484,20/06/2020 17:26:34,1592673992822,1,20/06/2020 18:26:32,20280,10,task-b22n,,5716311,5ede390e9a8192068ae6ae40,1596100,,complete,,5eee4251671850079af3ce5d,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,800x360,980x97,Pass,Phonetic Judgment (Context Stimuli),13,Yes,Fail,Pass,Pass,,w_nw_order1,w_nw_order1,126,117,3,Screen 1,fixation,fixation,1000.1129999998957,,,,,0,1,0,,,,,1,Trial,,1,D,G,lemonade_lemonegg_009.mp3
