Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname
183,1589578501250,15/05/2020 21:35:01,1589578509782,1,15/05/2020 22:35:09,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,66,60,3,Screen 1,fixation,fixation,1000.2850000000035,,,,0,1,0,,,,,1,Trial,,1,D,G,dough_go_006.mp3
184,1589578501954,15/05/2020 21:35:01,1589578510487,1,15/05/2020 22:35:10,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,141,61,1,stimulus,Zone1,content_audio,673.7899999989022,,,,0,1,0,,,,,1,Trial,,1,D,G,dumb_gum_008.mp3
185,1589578502453,15/05/2020 21:35:02,1589578510659,1,15/05/2020 22:35:10,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,141,61,2,response,Zone3,response_keyboard_single,143.86999999987893,,G,1,0,1,0,,,,,1,Trial,,1,D,G,dumb_gum_008.mp3
186,1589578503125,15/05/2020 21:35:03,1589578511651,1,15/05/2020 22:35:11,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,141,61,3,Screen 1,fixation,fixation,1000.1070000000182,,,,0,1,0,,,,,1,Trial,,1,D,G,dumb_gum_008.mp3
187,1589578503891,15/05/2020 21:35:03,1589578512417,1,15/05/2020 22:35:12,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,133,62,1,stimulus,Zone1,content_audio,730.0699999996286,,,,0,1,0,,,,,1,Trial,,1,D,G,dumb_gum_004.mp3
188,1589578504407,15/05/2020 21:35:04,1589578512577,1,15/05/2020 22:35:12,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,133,62,2,response,Zone3,response_keyboard_single,134.0949999994482,,G,1,0,1,0,,,,,1,Trial,,1,D,G,dumb_gum_004.mp3
189,1589578505048,15/05/2020 21:35:05,1589578513569,1,15/05/2020 22:35:13,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,133,62,3,Screen 1,fixation,fixation,1000.1530000000203,,,,0,1,0,,,,,1,Trial,,1,D,G,dumb_gum_004.mp3
190,1589578505768,15/05/2020 21:35:05,1589578514287,1,15/05/2020 22:35:14,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,13,63,1,stimulus,Zone1,content_audio,683.7150000010151,,,,0,1,0,,,,,1,Trial,,1,D,G,dale_gale_007.mp3
191,1589578506360,15/05/2020 21:35:06,1589578514431,1,15/05/2020 22:35:14,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,13,63,2,response,Zone3,response_keyboard_single,117.46999999921536,,G,1,0,1,0,,,,,1,Trial,,1,D,G,dale_gale_007.mp3
192,1589578507016,15/05/2020 21:35:07,1589578515421,1,15/05/2020 22:35:15,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,13,63,3,Screen 1,fixation,fixation,1000.1050000000105,,,,0,1,0,,,,,1,Trial,,1,D,G,dale_gale_007.mp3
193,1589578507610,15/05/2020 21:35:07,1589578516135,1,15/05/2020 22:35:16,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,45,64,1,stimulus,Zone1,content_audio,683.8100000004633,,,,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_005.mp3
194,1589578508283,15/05/2020 21:35:08,1589578516448,1,15/05/2020 22:35:16,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,45,64,2,response,Zone3,response_keyboard_single,286.8650000000198,,G,1,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_005.mp3
195,1589578508938,15/05/2020 21:35:08,1589578517439,1,15/05/2020 22:35:17,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,45,64,3,Screen 1,fixation,fixation,1000.179999999993,,,,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_005.mp3
196,1589578509750,15/05/2020 21:35:09,1589578518289,1,15/05/2020 22:35:18,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,81,65,1,stimulus,Zone1,content_audio,822.1849999990955,,,,0,1,0,,,,,1,Trial,,1,D,G,down_gown_005.mp3
197,1589578510266,15/05/2020 21:35:10,1589578518531,1,15/05/2020 22:35:18,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,81,65,2,response,Zone3,response_keyboard_single,216.0800000001327,,G,1,0,1,0,,,,,1,Trial,,1,D,G,down_gown_005.mp3
198,1589578511002,15/05/2020 21:35:11,1589578519524,1,15/05/2020 22:35:19,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,81,65,3,Screen 1,fixation,fixation,1000.2039999999979,,,,0,1,0,,,,,1,Trial,,1,D,G,down_gown_005.mp3
199,1589578511830,15/05/2020 21:35:11,1589578520361,1,15/05/2020 22:35:20,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,84,66,1,stimulus,Zone1,content_audio,801.5550000000221,,,,0,1,0,,,,,1,Trial,,1,D,G,down_gown_006.mp3
200,1589578512627,15/05/2020 21:35:12,1589578521151,1,15/05/2020 22:35:21,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,84,66,2,response,Zone3,response_keyboard_single,764.8600000011502,,G,1,0,1,0,,,,,1,Trial,,1,D,G,down_gown_006.mp3
201,1589578513643,15/05/2020 21:35:13,1589578522144,1,15/05/2020 22:35:22,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,84,66,3,Screen 1,fixation,fixation,1000.6650000000081,,,,0,1,0,,,,,1,Trial,,1,D,G,down_gown_006.mp3
202,1589578514361,15/05/2020 21:35:14,1589578522840,1,15/05/2020 22:35:22,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,101,67,1,stimulus,Zone1,content_audio,663.8849999999511,,,,0,1,0,,,,,1,Trial,,1,D,G,drip_grip_006.mp3
203,1589578515017,15/05/2020 21:35:15,1589578523266,1,15/05/2020 22:35:23,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,101,67,2,response,Zone3,response_keyboard_single,402.5550000005751,,G,1,0,1,0,,,,,1,Trial,,1,D,G,drip_grip_006.mp3
204,1589578515814,15/05/2020 21:35:15,1589578524262,1,15/05/2020 22:35:24,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,101,67,3,Screen 1,fixation,fixation,1000.3509999999951,,,,0,1,0,,,,,1,Trial,,1,D,G,drip_grip_006.mp3
205,1589578516439,15/05/2020 21:35:16,1589578524953,1,15/05/2020 22:35:24,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,100,68,1,stimulus,Zone1,content_audio,661.044999998936,,,,0,1,0,,,,,1,Trial,,1,D,G,drip_grip_005.mp3
206,1589578517048,15/05/2020 21:35:17,1589578525581,1,15/05/2020 22:35:25,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,100,68,2,response,Zone3,response_keyboard_single,603.8700000008103,,G,1,0,1,0,,,,,1,Trial,,1,D,G,drip_grip_005.mp3
207,1589578518064,15/05/2020 21:35:18,1589578526580,1,15/05/2020 22:35:26,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,100,68,3,Screen 1,fixation,fixation,1000.5339999999851,,,,0,1,0,,,,,1,Trial,,1,D,G,drip_grip_005.mp3
208,1589578518815,15/05/2020 21:35:18,1589578527330,1,15/05/2020 22:35:27,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,130,69,1,stimulus,Zone1,content_audio,716.4299999985669,,,,0,1,0,,,,,1,Trial,,1,D,G,dumb_gum_002.mp3
209,1589578519643,15/05/2020 21:35:19,1589578528173,1,15/05/2020 22:35:28,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,130,69,2,response,Zone3,response_keyboard_single,816.8600000008009,,G,1,0,1,0,,,,,1,Trial,,1,D,G,dumb_gum_002.mp3
210,1589578520627,15/05/2020 21:35:20,1589578529167,1,15/05/2020 22:35:29,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,130,69,3,Screen 1,fixation,fixation,1000.698000000004,,,,0,1,0,,,,,1,Trial,,1,D,G,dumb_gum_002.mp3
211,1589578521380,15/05/2020 21:35:21,1589578529891,1,15/05/2020 22:35:29,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,117,70,1,stimulus,Zone1,content_audio,689.6849999993574,,,,0,1,0,,,,,1,Trial,,1,D,G,dull_gull_005.mp3
212,1589578521892,15/05/2020 21:35:21,1589578530132,1,15/05/2020 22:35:30,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,117,70,2,response,Zone2,response_keyboard_single,213.60999999888008,,D,1,0,1,0,,,,,1,Trial,,1,D,G,dull_gull_005.mp3
213,1589578522674,15/05/2020 21:35:22,1589578531118,1,15/05/2020 22:35:31,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,117,70,3,Screen 1,fixation,fixation,1000.2000000000116,,,,0,1,0,,,,,1,Trial,,1,D,G,dull_gull_005.mp3
214,1589578523345,15/05/2020 21:35:23,1589578531821,1,15/05/2020 22:35:31,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,48,71,1,stimulus,Zone1,content_audio,665.6149999998743,,,,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_006.mp3
215,1589578523955,15/05/2020 21:35:23,1589578532451,1,15/05/2020 22:35:32,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,48,71,2,response,Zone2,response_keyboard_single,609.2100000005448,,D,1,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_006.mp3
216,1589578524909,15/05/2020 21:35:24,1589578533437,1,15/05/2020 22:35:33,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,48,71,3,Screen 1,fixation,fixation,1000.4990000000107,,,,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_006.mp3
217,1589578525907,15/05/2020 21:35:25,1589578534340,1,15/05/2020 22:35:34,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,34,72,1,stimulus,Zone1,content_audio,867.2850000002654,,,,0,1,0,,,,,1,Trial,,1,D,G,daze_gaze_008.mp3
218,1589578526502,15/05/2020 21:35:26,1589578534440,1,15/05/2020 22:35:34,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,34,72,2,response,Zone3,response_keyboard_single,75.10000000000582,,G,1,0,1,0,,,,,1,Trial,,1,D,G,daze_gaze_008.mp3
219,1589578527033,15/05/2020 21:35:27,1589578535438,1,15/05/2020 22:35:35,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,34,72,3,Screen 1,fixation,fixation,1000.0299999999988,,,,0,1,0,,,,,1,Trial,,1,D,G,daze_gaze_008.mp3
220,1589578528361,15/05/2020 21:35:28,1589578536127,1,15/05/2020 22:35:36,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,42,73,1,stimulus,Zone1,content_audio,661.5099999998929,,,,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_003.mp3
221,1589578529096,15/05/2020 21:35:29,1589578536215,1,15/05/2020 22:35:36,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,42,73,2,response,Zone2,response_keyboard_single,66.96000000007916,,D,1,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_003.mp3
222,1589578529096,15/05/2020 21:35:29,1589578537207,1,15/05/2020 22:35:37,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,42,73,3,Screen 1,fixation,fixation,1000.0559999999823,,,,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_003.mp3
223,1589578529643,15/05/2020 21:35:29,1589578537915,1,15/05/2020 22:35:37,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,50,74,1,stimulus,Zone1,content_audio,676.5400000003865,,,,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_007.mp3
224,1589578529643,15/05/2020 21:35:29,1589578537978,1,15/05/2020 22:35:37,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,50,74,2,response,Zone2,response_keyboard_single,41.33999999976368,,D,1,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_007.mp3
225,1589578530471,15/05/2020 21:35:30,1589578538975,1,15/05/2020 22:35:38,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,50,74,3,Screen 1,fixation,fixation,1000.6630000000005,,,,0,1,0,,,,,1,Trial,,1,D,G,deer_gear_007.mp3
226,1589578531127,15/05/2020 21:35:31,1589578539663,1,15/05/2020 22:35:39,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,70,75,1,stimulus,Zone1,content_audio,657.6850000001141,,,,0,1,0,,,,,1,Trial,,1,D,G,dough_go_008.mp3
227,1589578531721,15/05/2020 21:35:31,1589578539957,1,15/05/2020 22:35:39,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,70,75,2,response,Zone3,response_keyboard_single,268.56000000043423,,G,1,0,1,0,,,,,1,Trial,,1,D,G,dough_go_008.mp3
228,1589578532408,15/05/2020 21:35:32,1589578540943,1,15/05/2020 22:35:40,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,70,75,3,Screen 1,fixation,fixation,1000.1620000000112,,,,0,1,0,,,,,1,Trial,,1,D,G,dough_go_008.mp3
229,1589578533189,15/05/2020 21:35:33,1589578541714,1,15/05/2020 22:35:41,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,134,76,1,stimulus,Zone1,content_audio,737.3999999999942,,,,0,1,0,,,,,1,Trial,,1,D,G,dumb_gum_004.mp3
230,1589578533695,15/05/2020 21:35:33,1589578541835,1,15/05/2020 22:35:41,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,134,76,2,response,Zone3,response_keyboard_single,96.10000000067521,,G,1,0,1,0,,,,,1,Trial,,1,D,G,dumb_gum_004.mp3
231,1589578534299,15/05/2020 21:35:34,1589578542828,1,15/05/2020 22:35:42,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,134,76,3,Screen 1,fixation,fixation,1000.0719999999856,,,,0,1,0,,,,,1,Trial,,1,D,G,dumb_gum_004.mp3
232,1589578535142,15/05/2020 21:35:35,1589578543645,1,15/05/2020 22:35:43,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,125,77,1,stimulus,Zone1,content_audio,780.8649999988265,,,,0,1,0,,,,,1,Trial,,1,D,G,dull_gull_009.mp3
233,1589578535643,15/05/2020 21:35:35,1589578543926,1,15/05/2020 22:35:43,17840,3,task-gxea,,4965882,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order1,Order1,125,77,2,response,Zone3,response_keyboard_single,241.47499999889988,,G,1,0,1,0,,,,,1,Trial,,1,D,G,dull_gull_009.mp3
