Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname
388,1589727896673,17/05/2020 15:04:56,1589727895937,-7,17/05/2020 08:04:55,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,99,128,3,Screen 1,fixation,fixation,1000.0679999999702,,,,0,1,0,,,,,1,Trial,,1,SH,S,sore_shore_005.mp3
389,1589727897595,17/05/2020 15:04:57,1589727896857,-7,17/05/2020 08:04:56,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,28,129,1,stimulus,Zone1,content_audio,898.0849999934435,,,,0,1,0,,,,,1,Trial,,1,SH,S,sell_shell_005.mp3
390,1589727898112,17/05/2020 15:04:58,1589727897387,-7,17/05/2020 08:04:57,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,28,129,2,response,Zone3,response_keyboard_single,510.6099999975413,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,sell_shell_005.mp3
391,1589727899095,17/05/2020 15:04:59,1589727898369,-7,17/05/2020 08:04:58,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,28,129,3,Screen 1,fixation,fixation,1000.0039999999572,,,,0,1,0,,,,,1,Trial,,1,SH,S,sell_shell_005.mp3
392,1589727900128,17/05/2020 15:05:00,1589727899338,-7,17/05/2020 08:04:59,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,13,130,1,stimulus,Zone1,content_audio,943.2050000177696,,,,0,1,0,,,,,1,Trial,,1,SH,S,same_shame_007.mp3
393,1589727900519,17/05/2020 15:05:00,1589727899705,-7,17/05/2020 08:04:59,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,13,130,2,response,Zone2,response_keyboard_single,348.0800000252202,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,same_shame_007.mp3
394,1589727901440,17/05/2020 15:05:01,1589727900703,-7,17/05/2020 08:05:00,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,13,130,3,Screen 1,fixation,fixation,1000.0420000000158,,,,0,1,0,,,,,1,Trial,,1,SH,S,same_shame_007.mp3
395,1589727902315,17/05/2020 15:05:02,1589727901596,-7,17/05/2020 08:05:01,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,58,131,1,stimulus,Zone1,content_audio,873.9400000195019,,,,0,1,0,,,,,1,Trial,,1,SH,S,sip_ship_002.mp3
396,1589727902721,17/05/2020 15:05:02,1589727901992,-7,17/05/2020 08:05:01,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,58,131,2,response,Zone3,response_keyboard_single,378.7649999721907,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,sip_ship_002.mp3
397,1589727903723,17/05/2020 15:05:03,1589727902986,-7,17/05/2020 08:05:02,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,58,131,3,Screen 1,fixation,fixation,1000.0359999999637,,,,0,1,0,,,,,1,Trial,,1,SH,S,sip_ship_002.mp3
398,1589727904628,17/05/2020 15:05:04,1589727903897,-7,17/05/2020 08:05:03,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,79,132,1,stimulus,Zone1,content_audio,888.0849999841303,,,,0,1,0,,,,,1,Trial,,1,SH,S,sock_shock_004.mp3
399,1589727905083,17/05/2020 15:05:05,1589727904344,-7,17/05/2020 08:05:04,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,79,132,2,response,Zone3,response_keyboard_single,430.2299999981187,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,sock_shock_004.mp3
400,1589727906065,17/05/2020 15:05:06,1589727905336,-7,17/05/2020 08:05:05,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,79,132,3,Screen 1,fixation,fixation,1000.0499999999884,,,,0,1,0,,,,,1,Trial,,1,SH,S,sock_shock_004.mp3
401,1589727906987,17/05/2020 15:05:06,1589727906256,-7,17/05/2020 08:05:06,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,26,133,1,stimulus,Zone1,content_audio,897.2749999957159,,,,0,1,0,,,,,1,Trial,,1,SH,S,sell_shell_004.mp3
402,1589727907411,17/05/2020 15:05:07,1589727906679,-7,17/05/2020 08:05:06,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,26,133,2,response,Zone3,response_keyboard_single,404.76000000489876,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,sell_shell_004.mp3
403,1589727908394,17/05/2020 15:05:08,1589727907669,-7,17/05/2020 08:05:07,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,26,133,3,Screen 1,fixation,fixation,1000.0810000000056,,,,0,1,0,,,,,1,Trial,,1,SH,S,sell_shell_004.mp3
404,1589727909301,17/05/2020 15:05:09,1589727908576,-7,17/05/2020 08:05:08,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,24,134,1,stimulus,Zone1,content_audio,884.5349999610335,,,,0,1,0,,,,,1,Trial,,1,SH,S,sell_shell_003.mp3
405,1589727909817,17/05/2020 15:05:09,1589727909089,-7,17/05/2020 08:05:09,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,24,134,2,response,Zone3,response_keyboard_single,495.9499999531545,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,sell_shell_003.mp3
406,1589727910817,17/05/2020 15:05:10,1589727910086,-7,17/05/2020 08:05:10,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,24,134,3,Screen 1,fixation,fixation,1000.0489999999991,,,,0,1,0,,,,,1,Trial,,1,SH,S,sell_shell_003.mp3
407,1589727911708,17/05/2020 15:05:11,1589727910973,-7,17/05/2020 08:05:10,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,135,135,1,stimulus,Zone1,content_audio,863.9749999856576,,,,0,1,0,,,,,1,Trial,,1,SH,S,sue_shoe_005.mp3
408,1589727912310,17/05/2020 15:05:12,1589727911560,-7,17/05/2020 08:05:11,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,135,135,2,response,Zone3,response_keyboard_single,570.0250000227243,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,sue_shoe_005.mp3
409,1589727913295,17/05/2020 15:05:13,1589727912552,-7,17/05/2020 08:05:12,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,135,135,3,Screen 1,fixation,fixation,1000.0450000000419,,,,0,1,0,,,,,1,Trial,,1,SH,S,sue_shoe_005.mp3
410,1589727914204,17/05/2020 15:05:14,1589727913473,-7,17/05/2020 08:05:13,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,84,136,1,stimulus,Zone1,content_audio,900.9349999832921,,,,0,1,0,,,,,1,Trial,,1,SH,S,sock_shock_006.mp3
411,1589727914724,17/05/2020 15:05:14,1589727913985,-7,17/05/2020 08:05:13,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,84,136,2,response,Zone3,response_keyboard_single,491.93499999819323,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,sock_shock_006.mp3
412,1589727915692,17/05/2020 15:05:15,1589727914969,-7,17/05/2020 08:05:14,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,84,136,3,Screen 1,fixation,fixation,1000.0439999999944,,,,0,1,0,,,,,1,Trial,,1,SH,S,sock_shock_006.mp3
413,1589727916650,17/05/2020 15:05:16,1589727915913,-7,17/05/2020 08:05:15,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,70,137,1,stimulus,Zone1,content_audio,919.3550000200048,,,,0,1,0,,,,,1,Trial,,1,SH,S,sip_ship_008.mp3
414,1589727917151,17/05/2020 15:05:17,1589727916416,-7,17/05/2020 08:05:16,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,70,137,2,response,Zone2,response_keyboard_single,486.2499999580905,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,sip_ship_008.mp3
415,1589727918146,17/05/2020 15:05:18,1589727917403,-7,17/05/2020 08:05:17,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,70,137,3,Screen 1,fixation,fixation,1000.0469999999623,,,,0,1,0,,,,,1,Trial,,1,SH,S,sip_ship_008.mp3
416,1589727919031,17/05/2020 15:05:19,1589727918293,-7,17/05/2020 08:05:18,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,143,138,1,stimulus,Zone1,content_audio,867.1550000435673,,,,0,1,0,,,,,1,Trial,,1,SH,S,sue_shoe_009.mp3
417,1589727919896,17/05/2020 15:05:19,1589727918720,-7,17/05/2020 08:05:18,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,143,138,2,response,Zone2,response_keyboard_single,406.48000000510365,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,sue_shoe_009.mp3
418,1589727920489,17/05/2020 15:05:20,1589727919720,-7,17/05/2020 08:05:19,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,143,138,3,Screen 1,fixation,fixation,1000.0720000000438,,,,0,1,0,,,,,1,Trial,,1,SH,S,sue_shoe_009.mp3
419,1589727921365,17/05/2020 15:05:21,1589727920633,-7,17/05/2020 08:05:20,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,30,139,1,stimulus,Zone1,content_audio,891.5999999735504,,,,0,1,0,,,,,1,Trial,,1,SH,S,sell_shell_006.mp3
420,1589727921842,17/05/2020 15:05:21,1589727921105,-7,17/05/2020 08:05:21,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,30,139,2,response,Zone3,response_keyboard_single,455.06000000750646,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,sell_shell_006.mp3
421,1589727922842,17/05/2020 15:05:22,1589727922103,-7,17/05/2020 08:05:22,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,30,139,3,Screen 1,fixation,fixation,999.9560000000056,,,,0,1,0,,,,,1,Trial,,1,SH,S,sell_shell_006.mp3
422,1589727923748,17/05/2020 15:05:23,1589727923017,-7,17/05/2020 08:05:23,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,101,140,1,stimulus,Zone1,content_audio,886.1499999766238,,,,0,1,0,,,,,1,Trial,,1,SH,S,sore_shore_006.mp3
423,1589727924185,17/05/2020 15:05:24,1589727923448,-7,17/05/2020 08:05:23,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,101,140,2,response,Zone2,response_keyboard_single,413.1850000121631,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,sore_shore_006.mp3
424,1589727925178,17/05/2020 15:05:25,1589727924437,-7,17/05/2020 08:05:24,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,101,140,3,Screen 1,fixation,fixation,1000.0680000000284,,,,0,1,0,,,,,1,Trial,,1,SH,S,sore_shore_006.mp3
425,1589727926161,17/05/2020 15:05:26,1589727925433,-7,17/05/2020 08:05:25,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,56,141,1,stimulus,Zone1,content_audio,972.2450000117533,,,,0,1,0,,,,,1,Trial,,1,SH,S,sign_shine_010.mp3
426,1589727926450,17/05/2020 15:05:26,1589727925720,-7,17/05/2020 08:05:25,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,56,141,2,response,Zone2,response_keyboard_single,269.7550000157207,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,sign_shine_010.mp3
427,1589727927442,17/05/2020 15:05:27,1589727926720,-7,17/05/2020 08:05:26,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,56,141,3,Screen 1,fixation,fixation,1000.0630000000237,,,,0,1,0,,,,,1,Trial,,1,SH,S,sign_shine_010.mp3
428,1589727928380,17/05/2020 15:05:28,1589727927651,-7,17/05/2020 08:05:27,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,85,142,1,stimulus,Zone1,content_audio,908.5750000085682,,,,0,1,0,,,,,1,Trial,,1,SH,S,sock_shock_007.mp3
429,1589727928833,17/05/2020 15:05:28,1589727928104,-7,17/05/2020 08:05:28,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,85,142,2,response,Zone3,response_keyboard_single,435.68499997491017,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,sock_shock_007.mp3
430,1589727930104,17/05/2020 15:05:30,1589727929104,-7,17/05/2020 08:05:29,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,85,142,3,Screen 1,fixation,fixation,1000.0160000000033,,,,0,1,0,,,,,1,Trial,,1,SH,S,sock_shock_007.mp3
431,1589727930762,17/05/2020 15:05:30,1589727930011,-7,17/05/2020 08:05:30,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,137,143,1,stimulus,Zone1,content_audio,890.320000005886,,,,0,1,0,,,,,1,Trial,,1,SH,S,sue_shoe_006.mp3
432,1589727931151,17/05/2020 15:05:31,1589727930416,-7,17/05/2020 08:05:30,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,137,143,2,response,Zone2,response_keyboard_single,386.31999999051914,,SH,1,0,1,0,,,,,1,Trial,,1,SH,S,sue_shoe_006.mp3
433,1589727932137,17/05/2020 15:05:32,1589727931404,-7,17/05/2020 08:05:31,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,137,143,3,Screen 1,fixation,fixation,1000.0420000000158,,,,0,1,0,,,,,1,Trial,,1,SH,S,sue_shoe_006.mp3
434,1589727933028,17/05/2020 15:05:33,1589727932291,-7,17/05/2020 08:05:32,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,133,144,1,stimulus,Zone1,content_audio,862.0600000140257,,,,0,1,0,,,,,1,Trial,,1,SH,S,sue_shoe_004.mp3
435,1589727933402,17/05/2020 15:05:33,1589727932666,-7,17/05/2020 08:05:32,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,133,144,2,response,Zone3,response_keyboard_single,357.55000001518056,,S,1,0,1,0,,,,,1,Trial,,1,SH,S,sue_shoe_004.mp3
436,1589727934386,17/05/2020 15:05:34,1589727933654,-7,17/05/2020 08:05:33,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,133,144,3,Screen 1,fixation,fixation,1000.0319999999483,,,,0,1,0,,,,,1,Trial,,1,SH,S,sue_shoe_004.mp3
437,1589727943294,17/05/2020 15:05:43,1589727942282,-7,17/05/2020 08:05:42,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,147,1,1,Screen 1,advancementZone,continue_button,8603.614999970887,,,,0,1,0,,,,,,Break,,,,,
438,1589727943748,17/05/2020 15:05:43,1589727943011,-7,17/05/2020 08:05:43,17840,4,task-npku,,4989016,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order3,Order3,282,145,1,stimulus,Zone1,content_audio,717.5099999876693,,,,0,1,0,,,,,2,Trial,,1,K,T,tub_cub_006.mp3
