Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname
1,1589575891036,15/05/2020 20:51:31,1589575890879,-4,15/05/2020 16:51:30,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,,,BEGIN TASK,,,,,,,,,0,1,0,,,,,,,,,,,
2,1589575892974,15/05/2020 20:51:32,1589575892871,-4,15/05/2020 16:51:32,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,1,1,1,Screen 1,advancementZone,continue_button,1796.440000005532,,,,0,1,0,,,,,,Welcome,,,,,
3,1589575894223,15/05/2020 20:51:34,1589575894125,-4,15/05/2020 16:51:34,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,2,1,1,Screen 1,advancementZone,continue_button,1193.8700000027893,,,,0,1,0,,,,,,Instructions,,,,,
4,1589575895130,15/05/2020 20:51:35,1589575895062,-4,15/05/2020 16:51:35,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,104,1,1,stimulus,Zone1,content_audio,887.1950000029756,,,,0,1,0,,,,,1,Trial,,1,L,R,lock_rock_007.mp3
5,1589575901131,15/05/2020 20:51:41,1589575901056,-4,15/05/2020 16:51:41,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,104,1,2,response,Zone1,timelimit_screen,6004.281999999999,,,,0,1,0,,,1,,1,Trial,,1,L,R,lock_rock_007.mp3
6,1589575902134,15/05/2020 20:51:42,1589575902058,-4,15/05/2020 16:51:42,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,104,1,3,Screen 1,fixation,fixation,1003.5190000000002,,,,0,1,0,,,,,1,Trial,,1,L,R,lock_rock_007.mp3
7,1589575903102,15/05/2020 20:51:43,1589575903042,-4,15/05/2020 16:51:43,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,130,2,1,stimulus,Zone1,content_audio,919.000000008964,,,,0,1,0,,,,,1,Trial,,1,L,R,low_row_002.mp3
8,1589575905509,15/05/2020 20:51:45,1589575905447,-4,15/05/2020 16:51:45,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,130,2,2,response,Zone2,response_keyboard_single,2378.884999998263,,L,1,0,1,0,,,,,1,Trial,,1,L,R,low_row_002.mp3
9,1589575906508,15/05/2020 20:51:46,1589575906442,-4,15/05/2020 16:51:46,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,130,2,3,Screen 1,fixation,fixation,1003.5670000000009,,,,0,1,0,,,,,1,Trial,,1,L,R,low_row_002.mp3
10,1589575907492,15/05/2020 20:51:47,1589575907421,-4,15/05/2020 16:51:47,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,8,3,1,stimulus,Zone1,content_audio,921.7249999928754,,,,0,1,0,,,,,1,Trial,,1,L,R,lace_race_004.mp3
11,1589575908399,15/05/2020 20:51:48,1589575908339,-4,15/05/2020 16:51:48,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,8,3,2,response,Zone3,response_keyboard_single,895.1600000000326,,R,1,0,1,0,,,,,1,Trial,,1,L,R,lace_race_004.mp3
12,1589575909399,15/05/2020 20:51:49,1589575909333,-4,15/05/2020 16:51:49,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,8,3,3,Screen 1,fixation,fixation,1003.5109999999986,,,,0,1,0,,,,,1,Trial,,1,L,R,lace_race_004.mp3
13,1589575910181,15/05/2020 20:51:50,1589575910122,-4,15/05/2020 16:51:50,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,37,4,1,stimulus,Zone1,content_audio,737.489999999525,,,,0,1,0,,,,,1,Trial,,1,L,R,lake_rake_010.mp3
14,1589575910883,15/05/2020 20:51:50,1589575910784,-4,15/05/2020 16:51:50,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,37,4,2,response,Zone3,response_keyboard_single,631.984999999986,,R,1,0,1,0,,,,,1,Trial,,1,L,R,lake_rake_010.mp3
15,1589575911839,15/05/2020 20:51:51,1589575911774,-4,15/05/2020 16:51:51,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,37,4,3,Screen 1,fixation,fixation,1003.4360000000015,,,,0,1,0,,,,,1,Trial,,1,L,R,lake_rake_010.mp3
16,1589575912837,15/05/2020 20:51:52,1589575912779,-4,15/05/2020 16:51:52,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,39,5,1,stimulus,fixation,fixation,1003.6349999999984,,,,0,1,0,,,,,1,Trial,,1,L,R,lie_rye_002.mp3
17,1589575913431,15/05/2020 20:51:53,1589575913371,-4,15/05/2020 16:51:53,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,39,5,2,response,Zone3,response_keyboard_single,564.9600000033388,,R,1,0,1,0,,,,,1,Trial,,1,L,R,lie_rye_002.mp3
18,1589575914440,15/05/2020 20:51:54,1589575914367,-4,15/05/2020 16:51:54,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,39,5,3,Screen 1,fixation,fixation,1003.5420000000013,,,,0,1,0,,,,,1,Trial,,1,L,R,lie_rye_002.mp3
19,1589575915334,15/05/2020 20:51:55,1589575915281,-4,15/05/2020 16:51:55,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,105,6,1,stimulus,Zone1,content_audio,882.9999999870779,,,,0,1,0,,,,,1,Trial,,1,L,R,lock_rock_008.mp3
20,1589575916303,15/05/2020 20:51:56,1589575916238,-4,15/05/2020 16:51:56,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,105,6,2,response,Zone3,response_keyboard_single,931.1500000039814,,R,1,0,1,0,,,,,1,Trial,,1,L,R,lock_rock_008.mp3
21,1589575917319,15/05/2020 20:51:57,1589575917227,-4,15/05/2020 16:51:57,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,105,6,3,Screen 1,fixation,fixation,1003.5739999999969,,,,0,1,0,,,,,1,Trial,,1,L,R,lock_rock_008.mp3
22,1589575918287,15/05/2020 20:51:58,1589575918201,-4,15/05/2020 16:51:58,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,88,7,1,stimulus,Zone1,content_audio,943.8999999983935,,,,0,1,0,,,,,1,Trial,,1,L,R,lip_rip_008.mp3
23,1589575920543,15/05/2020 20:52:00,1589575920476,-4,15/05/2020 16:52:00,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,88,7,2,response,Zone2,response_keyboard_single,2250.110000008135,,L,1,0,1,0,,,,,1,Trial,,1,L,R,lip_rip_008.mp3
24,1589575921528,15/05/2020 20:52:01,1589575921458,-4,15/05/2020 16:52:01,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,88,7,3,Screen 1,fixation,fixation,1003.5200000000004,,,,0,1,0,,,,,1,Trial,,1,L,R,lip_rip_008.mp3
25,1589575922403,15/05/2020 20:52:02,1589575922341,-4,15/05/2020 16:52:02,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,139,8,1,stimulus,Zone1,content_audio,831.7049999895971,,,,0,1,0,,,,,1,Trial,,1,L,R,low_row_007.mp3
26,1589575923231,15/05/2020 20:52:03,1589575923169,-4,15/05/2020 16:52:03,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,139,8,2,response,Zone2,response_keyboard_single,805.884999994305,,L,1,0,1,0,,,,,1,Trial,,1,L,R,low_row_007.mp3
27,1589575924240,15/05/2020 20:52:04,1589575924169,-4,15/05/2020 16:52:04,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,139,8,3,Screen 1,fixation,fixation,1003.505999999994,,,,0,1,0,,,,,1,Trial,,1,L,R,low_row_007.mp3
28,1589575925245,15/05/2020 20:52:05,1589575925172,-4,15/05/2020 16:52:05,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,99,9,1,stimulus,fixation,fixation,1003.5900000000038,,,,0,1,0,,,,,1,Trial,,1,L,R,lock_rock_005.mp3
29,1589575925760,15/05/2020 20:52:05,1589575925632,-4,15/05/2020 16:52:05,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,99,9,2,response,Zone3,response_keyboard_single,427.40499999490567,,R,1,0,1,0,,,,,1,Trial,,1,L,R,lock_rock_005.mp3
30,1589575926697,15/05/2020 20:52:06,1589575926627,-4,15/05/2020 16:52:06,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,99,9,3,Screen 1,fixation,fixation,1003.4530000000013,,,,0,1,0,,,,,1,Trial,,1,L,R,lock_rock_005.mp3
31,1589575927698,15/05/2020 20:52:07,1589575927621,-4,15/05/2020 16:52:07,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,95,10,1,stimulus,Zone1,content_audio,960.014999989653,,,,0,1,0,,,,,1,Trial,,1,L,R,lock_rock_003.mp3
32,1589575928369,15/05/2020 20:52:08,1589575928313,-4,15/05/2020 16:52:08,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,95,10,2,response,Zone3,response_keyboard_single,669.7100000019418,,R,1,0,1,0,,,,,1,Trial,,1,L,R,lock_rock_003.mp3
33,1589575929369,15/05/2020 20:52:09,1589575929303,-4,15/05/2020 16:52:09,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,95,10,3,Screen 1,fixation,fixation,1003.377999999997,,,,0,1,0,,,,,1,Trial,,1,L,R,lock_rock_003.mp3
34,1589575930353,15/05/2020 20:52:10,1589575930264,-4,15/05/2020 16:52:10,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,69,11,1,stimulus,Zone1,content_audio,921.4349999965634,,,,0,1,0,,,,,1,Trial,,1,L,R,limb_rim_008.mp3
35,1589575931010,15/05/2020 20:52:11,1589575930921,-4,15/05/2020 16:52:10,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,69,11,2,response,Zone2,response_keyboard_single,623.0650000070455,,L,1,0,1,0,,,,,1,Trial,,1,L,R,limb_rim_008.mp3
36,1589575931978,15/05/2020 20:52:11,1589575931912,-4,15/05/2020 16:52:11,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,69,11,3,Screen 1,fixation,fixation,1003.5220000000045,,,,0,1,0,,,,,1,Trial,,1,L,R,limb_rim_008.mp3
37,1589575932744,15/05/2020 20:52:12,1589575932683,-4,15/05/2020 16:52:12,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,36,12,1,stimulus,Zone1,content_audio,735.4049999994459,,,,0,1,0,,,,,1,Trial,,1,L,R,lake_rake_009.mp3
38,1589575933244,15/05/2020 20:52:13,1589575933156,-4,15/05/2020 16:52:13,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,36,12,2,response,Zone3,response_keyboard_single,449.9000000068918,,R,1,0,1,0,,,,,1,Trial,,1,L,R,lake_rake_009.mp3
39,1589575934213,15/05/2020 20:52:14,1589575934153,-4,15/05/2020 16:52:14,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,36,12,3,Screen 1,fixation,fixation,1003.5179999999964,,,,0,1,0,,,,,1,Trial,,1,L,R,lake_rake_009.mp3
40,1589575935120,15/05/2020 20:52:15,1589575935061,-4,15/05/2020 16:52:15,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,120,13,1,stimulus,Zone1,content_audio,878.0149999947753,,,,0,1,0,,,,,1,Trial,,1,L,R,lot_rot_006.mp3
41,1589575935244,15/05/2020 20:52:15,1589575935092,-4,15/05/2020 16:52:15,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,120,13,2,response,Zone2,response_keyboard_single,3.799999991315417,,L,1,0,1,0,,,,,1,Trial,,1,L,R,lot_rot_006.mp3
42,1589575936119,15/05/2020 20:52:16,1589575936060,-4,15/05/2020 16:52:16,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,120,13,3,Screen 1,fixation,fixation,1003.494000000006,,,,0,1,0,,,,,1,Trial,,1,L,R,lot_rot_006.mp3
43,1589575937041,15/05/2020 20:52:17,1589575936961,-4,15/05/2020 16:52:16,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,113,14,1,stimulus,Zone1,content_audio,867.404999997234,,,,0,1,0,,,,,1,Trial,,1,L,R,lot_rot_003.mp3
44,1589575937292,15/05/2020 20:52:17,1589575937231,-4,15/05/2020 16:52:17,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,113,14,2,response,Zone3,response_keyboard_single,246.740000002319,,R,1,0,1,0,,,,,1,Trial,,1,L,R,lot_rot_003.mp3
45,1589575938291,15/05/2020 20:52:18,1589575938217,-4,15/05/2020 16:52:18,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,113,14,3,Screen 1,fixation,fixation,1003.5200000000041,,,,0,1,0,,,,,1,Trial,,1,L,R,lot_rot_003.mp3
46,1589575939275,15/05/2020 20:52:19,1589575939222,-4,15/05/2020 16:52:19,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,112,15,1,stimulus,fixation,fixation,1003.5819999999949,,,,0,1,0,,,,,1,Trial,,1,L,R,lot_rot_002.mp3
47,1589575942895,15/05/2020 20:52:22,1589575942835,-4,15/05/2020 16:52:22,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,112,15,2,response,Zone3,response_keyboard_single,3589.4050000060815,,R,1,0,1,0,,,,,1,Trial,,1,L,R,lot_rot_002.mp3
48,1589575943880,15/05/2020 20:52:23,1589575943821,-4,15/05/2020 16:52:23,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,112,15,3,Screen 1,fixation,fixation,1003.4879999999976,,,,0,1,0,,,,,1,Trial,,1,L,R,lot_rot_002.mp3
49,1589575944896,15/05/2020 20:52:24,1589575944824,-4,15/05/2020 16:52:24,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,131,16,1,stimulus,fixation,fixation,1003.6319999999978,,,,0,1,0,,,,,1,Trial,,1,L,R,low_row_003.mp3
50,1589575945554,15/05/2020 20:52:25,1589575945464,-4,15/05/2020 16:52:25,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,131,16,2,response,Zone3,response_keyboard_single,618.0100000055972,,R,1,0,1,0,,,,,1,Trial,,1,L,R,low_row_003.mp3
51,1589575946555,15/05/2020 20:52:26,1589575946463,-4,15/05/2020 16:52:26,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,131,16,3,Screen 1,fixation,fixation,1003.4540000000052,,,,0,1,0,,,,,1,Trial,,1,L,R,low_row_003.mp3
52,1589575947477,15/05/2020 20:52:27,1589575947422,-4,15/05/2020 16:52:27,17840,3,task-f85n,,4965084,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order2,Order2,70,17,1,stimulus,Zone1,content_audio,905.3750000020955,,,,0,1,0,,,,,1,Trial,,1,L,R,limb_rim_008.mp3
