Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname
1231,1589831047254,18/05/2020 19:44:07,1589831046275,-6,18/05/2020 13:44:06,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,338,409,1,stimulus,Zone1,content_audio,966.999999989639,,,,0,1,0,,,,,3,Trial,,1,R,L,lie_rye_006.mp3
1232,1589831047504,18/05/2020 19:44:07,1589831046506,-6,18/05/2020 13:44:06,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,338,409,2,response,Zone2,response_keyboard_single,208.99999998800922,,R,1,0,1,0,,,,,3,Trial,,1,R,L,lie_rye_006.mp3
1233,1589831048491,18/05/2020 19:44:08,1589831047496,-6,18/05/2020 13:44:07,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,338,409,3,Screen 1,fixation,fixation,1000.9800000000978,,,,0,1,0,,,,,3,Trial,,1,R,L,lie_rye_006.mp3
1234,1589831049389,18/05/2020 19:44:09,1589831048415,-6,18/05/2020 13:44:08,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,392,410,1,stimulus,Zone1,content_audio,889.9999999994179,,,,0,1,0,,,,,3,Trial,,1,R,L,lock_rock_006.mp3
1235,1589831049624,18/05/2020 19:44:09,1589831048659,-6,18/05/2020 13:44:08,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,392,410,2,response,Zone2,response_keyboard_single,221.99999999429565,,R,1,0,1,0,,,,,3,Trial,,1,R,L,lock_rock_006.mp3
1236,1589831050627,18/05/2020 19:44:10,1589831049649,-6,18/05/2020 13:44:09,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,392,410,3,Screen 1,fixation,fixation,1000.9799999999814,,,,0,1,0,,,,,3,Trial,,1,R,L,lock_rock_006.mp3
1237,1589831051613,18/05/2020 19:44:11,1589831050650,-6,18/05/2020 13:44:10,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,340,411,1,stimulus,fixation,fixation,1000.9799999999814,,,,0,1,0,,,,,3,Trial,,1,R,L,lie_rye_007.mp3
1238,1589831051910,18/05/2020 19:44:11,1589831050918,-6,18/05/2020 13:44:10,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,340,411,2,response,Zone2,response_keyboard_single,240.99999999452848,,R,1,0,1,0,,,,,3,Trial,,1,R,L,lie_rye_007.mp3
1239,1589831052894,18/05/2020 19:44:12,1589831051918,-6,18/05/2020 13:44:11,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,340,411,3,Screen 1,fixation,fixation,1000.9800000000978,,,,0,1,0,,,,,3,Trial,,1,R,L,lie_rye_007.mp3
1240,1589831053820,18/05/2020 19:44:13,1589831052855,-6,18/05/2020 13:44:12,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,395,412,1,stimulus,Zone1,content_audio,907.999999995809,,,,0,1,0,,,,,3,Trial,,1,R,L,lock_rock_008.mp3
1241,1589831054070,18/05/2020 19:44:14,1589831052980,-6,18/05/2020 13:44:12,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,395,412,2,response,Zone2,response_keyboard_single,103.99999999208376,,R,1,0,1,0,,,,,3,Trial,,1,R,L,lock_rock_008.mp3
1242,1589831054927,18/05/2020 19:44:14,1589831053969,-6,18/05/2020 13:44:13,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,395,412,3,Screen 1,fixation,fixation,1000.9799999999814,,,,0,1,0,,,,,3,Trial,,1,R,L,lock_rock_008.mp3
1243,1589831055864,18/05/2020 19:44:15,1589831054895,-6,18/05/2020 13:44:14,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,393,413,1,stimulus,Zone1,content_audio,896.999999997206,,,,0,1,0,,,,,3,Trial,,1,R,L,lock_rock_007.mp3
1244,1589831056083,18/05/2020 19:44:16,1589831054998,-6,18/05/2020 13:44:14,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,393,413,2,response,Zone2,response_keyboard_single,81.00000000558794,,R,1,0,1,0,,,,,3,Trial,,1,R,L,lock_rock_007.mp3
1245,1589831056959,18/05/2020 19:44:16,1589831055988,-6,18/05/2020 13:44:15,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,393,413,3,Screen 1,fixation,fixation,1000.9800000000978,,,,0,1,0,,,,,3,Trial,,1,R,L,lock_rock_007.mp3
1246,1589831057904,18/05/2020 19:44:17,1589831056935,-6,18/05/2020 13:44:16,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,348,414,1,stimulus,Zone1,content_audio,917.0000000012806,,,,0,1,0,,,,,3,Trial,,1,R,L,limb_rim_002.mp3
1247,1589831058123,18/05/2020 19:44:18,1589831057128,-6,18/05/2020 13:44:17,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,348,414,2,response,Zone3,response_keyboard_single,171.99999999138527,,L,1,0,1,0,,,,,3,Trial,,1,R,L,limb_rim_002.mp3
1248,1589831059076,18/05/2020 19:44:19,1589831058125,-6,18/05/2020 13:44:18,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,348,414,3,Screen 1,fixation,fixation,1000.9800000000978,,,,0,1,0,,,,,3,Trial,,1,R,L,limb_rim_002.mp3
1249,1589831060036,18/05/2020 19:44:20,1589831059075,-6,18/05/2020 13:44:19,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,361,415,1,stimulus,Zone1,content_audio,913.9999999897555,,,,0,1,0,,,,,3,Trial,,1,R,L,limb_rim_009.mp3
1250,1589831060257,18/05/2020 19:44:20,1589831059237,-6,18/05/2020 13:44:19,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,361,415,2,response,Zone2,response_keyboard_single,139.99999999941792,,R,1,0,1,0,,,,,3,Trial,,1,R,L,limb_rim_009.mp3
1251,1589831061195,18/05/2020 19:44:21,1589831060226,-6,18/05/2020 13:44:20,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,361,415,3,Screen 1,fixation,fixation,1000.9799999999814,,,,0,1,0,,,,,3,Trial,,1,R,L,limb_rim_009.mp3
1252,1589831061977,18/05/2020 19:44:21,1589831061015,-6,18/05/2020 13:44:21,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,328,416,1,stimulus,Zone1,content_audio,759.9999999947613,,,,0,1,0,,,,,3,Trial,,1,R,L,lake_rake_010.mp3
1253,1589831062227,18/05/2020 19:44:22,1589831061264,-6,18/05/2020 13:44:21,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,328,416,2,response,Zone2,response_keyboard_single,226.99999999895226,,R,1,0,1,0,,,,,3,Trial,,1,R,L,lake_rake_010.mp3
1254,1589831063227,18/05/2020 19:44:23,1589831062260,-6,18/05/2020 13:44:22,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,328,416,3,Screen 1,fixation,fixation,1000.9799999999814,,,,0,1,0,,,,,3,Trial,,1,R,L,lake_rake_010.mp3
1255,1589831064227,18/05/2020 19:44:24,1589831063255,-6,18/05/2020 13:44:23,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,339,417,1,stimulus,Zone1,content_audio,963.000000003376,,,,0,1,0,,,,,3,Trial,,1,R,L,lie_rye_007.mp3
1256,1589831064446,18/05/2020 19:44:24,1589831063482,-6,18/05/2020 13:44:23,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,339,417,2,response,Zone2,response_keyboard_single,203.99999999790452,,R,1,0,1,0,,,,,3,Trial,,1,R,L,lie_rye_007.mp3
1257,1589831065462,18/05/2020 19:44:25,1589831064479,-6,18/05/2020 13:44:24,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,339,417,3,Screen 1,fixation,fixation,1000.9800000000978,,,,0,1,0,,,,,3,Trial,,1,R,L,lie_rye_007.mp3
1258,1589831066274,18/05/2020 19:44:26,1589831065317,-6,18/05/2020 13:44:25,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,309,418,1,stimulus,Zone1,content_audio,808.99999999383,,,,0,1,0,,,,,3,Trial,,1,R,L,lace_race_010.mp3
1259,1589831066540,18/05/2020 19:44:26,1589831065572,-6,18/05/2020 13:44:25,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,309,418,2,response,Zone2,response_keyboard_single,230.99999999976717,,R,1,0,1,0,,,,,3,Trial,,1,R,L,lace_race_010.mp3
1260,1589831067532,18/05/2020 19:44:27,1589831066566,-6,18/05/2020 13:44:26,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,309,418,3,Screen 1,fixation,fixation,1000.9800000000978,,,,0,1,0,,,,,3,Trial,,1,R,L,lace_race_010.mp3
1261,1589831068459,18/05/2020 19:44:28,1589831067495,-6,18/05/2020 13:44:27,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,391,419,1,stimulus,Zone1,content_audio,898.9999999903375,,,,0,1,0,,,,,3,Trial,,1,R,L,lock_rock_006.mp3
1262,1589831068713,18/05/2020 19:44:28,1589831067755,-6,18/05/2020 13:44:27,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,391,419,2,response,Zone2,response_keyboard_single,235.99999998987187,,R,1,0,1,0,,,,,3,Trial,,1,R,L,lock_rock_006.mp3
1263,1589831069713,18/05/2020 19:44:29,1589831068750,-6,18/05/2020 13:44:28,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,391,419,3,Screen 1,fixation,fixation,1000.9800000000978,,,,0,1,0,,,,,3,Trial,,1,R,L,lock_rock_006.mp3
1264,1589831070525,18/05/2020 19:44:30,1589831069551,-6,18/05/2020 13:44:29,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,324,420,1,stimulus,Zone1,content_audio,773.0000000010477,,,,0,1,0,,,,,3,Trial,,1,R,L,lake_rake_008.mp3
1265,1589831070775,18/05/2020 19:44:30,1589831069807,-6,18/05/2020 13:44:29,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,324,420,2,response,Zone2,response_keyboard_single,235.00000000058208,,R,1,0,1,0,,,,,3,Trial,,1,R,L,lake_rake_008.mp3
1266,1589831071754,18/05/2020 19:44:31,1589831070802,-6,18/05/2020 13:44:30,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,324,420,3,Screen 1,fixation,fixation,1000.9799999999814,,,,0,1,0,,,,,3,Trial,,1,R,L,lake_rake_008.mp3
1267,1589831072769,18/05/2020 19:44:32,1589831071805,-6,18/05/2020 13:44:31,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,378,421,1,stimulus,fixation,fixation,1000.9799999999814,,,,0,1,0,,,,,3,Trial,,1,R,L,lip_rip_008.mp3
1268,1589831073019,18/05/2020 19:44:33,1589831072051,-6,18/05/2020 13:44:32,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,378,421,2,response,Zone2,response_keyboard_single,224.00000000197906,,R,1,0,1,0,,,,,3,Trial,,1,R,L,lip_rip_008.mp3
1269,1589831074020,18/05/2020 19:44:34,1589831073038,-6,18/05/2020 13:44:33,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,378,421,3,Screen 1,fixation,fixation,1000.9799999999814,,,,0,1,0,,,,,3,Trial,,1,R,L,lip_rip_008.mp3
1270,1589831074942,18/05/2020 19:44:34,1589831073971,-6,18/05/2020 13:44:33,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,365,422,1,stimulus,Zone1,content_audio,903.0000000057044,,,,0,1,0,,,,,3,Trial,,1,R,L,lip_rip_002.mp3
1271,1589831075176,18/05/2020 19:44:35,1589831074161,-6,18/05/2020 13:44:34,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,365,422,2,response,Zone3,response_keyboard_single,167.00000000128057,,L,1,0,1,0,,,,,3,Trial,,1,R,L,lip_rip_002.mp3
1272,1589831076130,18/05/2020 19:44:36,1589831075156,-6,18/05/2020 13:44:35,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,365,422,3,Screen 1,fixation,fixation,1000.9799999999814,,,,0,1,0,,,,,3,Trial,,1,R,L,lip_rip_002.mp3
1273,1589831077020,18/05/2020 19:44:37,1589831076051,-6,18/05/2020 13:44:36,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,404,423,1,stimulus,Zone1,content_audio,866.0000000090804,,,,0,1,0,,,,,3,Trial,,1,R,L,lot_rot_003.mp3
1274,1589831078103,18/05/2020 19:44:38,1589831077146,-6,18/05/2020 13:44:37,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,404,423,2,response,Zone2,response_keyboard_single,1071.9999999855645,,R,1,0,1,0,,,,,3,Trial,,1,R,L,lot_rot_003.mp3
1275,1589831079119,18/05/2020 19:44:39,1589831078143,-6,18/05/2020 13:44:38,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,404,423,3,Screen 1,fixation,fixation,1000.9799999999814,,,,0,1,0,,,,,3,Trial,,1,R,L,lot_rot_003.mp3
1276,1589831080104,18/05/2020 19:44:40,1589831079131,-6,18/05/2020 13:44:39,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,388,424,1,stimulus,Zone1,content_audio,953.9999999979045,,,,0,1,0,,,,,3,Trial,,1,R,L,lock_rock_004.mp3
1277,1589831080384,18/05/2020 19:44:40,1589831079402,-6,18/05/2020 13:44:39,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,388,424,2,response,Zone3,response_keyboard_single,247.0000000030268,,L,1,0,1,0,,,,,3,Trial,,1,R,L,lock_rock_004.mp3
1278,1589831081355,18/05/2020 19:44:41,1589831080396,-6,18/05/2020 13:44:40,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,388,424,3,Screen 1,fixation,fixation,1000.9799999999814,,,,0,1,0,,,,,3,Trial,,1,R,L,lock_rock_004.mp3
1279,1589831082152,18/05/2020 19:44:42,1589831081151,-6,18/05/2020 13:44:41,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,325,425,1,stimulus,Zone1,content_audio,725.9999999951106,,,,0,1,0,,,,,3,Trial,,1,R,L,lake_rake_009.mp3
1280,1589831082394,18/05/2020 19:44:42,1589831081404,-6,18/05/2020 13:44:41,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,325,425,2,response,Zone2,response_keyboard_single,230.99999999976717,,R,1,0,1,0,,,,,3,Trial,,1,R,L,lake_rake_009.mp3
1281,1589831083363,18/05/2020 19:44:43,1589831082397,-6,18/05/2020 13:44:42,17840,4,task-117o,,5014828,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Phonetic Judgment (Target Stimuli),4,Yes,Pass,Pass,,,Order4,Order4,325,425,3,Screen 1,fixation,fixation,1000.9800000000978,,,,0,1,0,,,,,3,Trial,,1,R,L,lake_rake_009.mp3
