Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname,context,front_word,back_word,step,step_scaled,contrast
727,1593630447458,01/07/2020 19:07:27,1593630446719,-4,01/07/2020 15:07:26,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,265,241,2,response,Zone2,response_keyboard_single,335.72500001173466,,,k,1,0,1,0,,,,,2,Trial,,1,k,t,questionnaire_top_cop_005.mp3,questionnaire,top,cop,5,-1,t-k
728,1593630448458,01/07/2020 19:07:28,1593630447716,-4,01/07/2020 15:07:27,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,265,241,3,Screen 1,fixation,fixation,1000.3240000000224,,,,,0,1,0,,,,,2,Trial,,1,k,t,questionnaire_top_cop_005.mp3,questionnaire,top,cop,5,-1,t-k
729,1593630450019,01/07/2020 19:07:30,1593630449279,-4,01/07/2020 15:07:29,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,169,242,1,stimulus,Zone1,content_audio,1553.1949999858625,,,,,0,1,0,,,,,2,Trial,,1,k,t,pocketful_tan_can_004.mp3,pocketful,tan,can,4,-2,t-k
730,1593630450364,01/07/2020 19:07:30,1593630449568,-4,01/07/2020 15:07:29,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,169,242,2,response,Zone3,response_keyboard_single,272.1499999752268,,,t,1,0,1,0,,,,,2,Trial,,1,k,t,pocketful_tan_can_004.mp3,pocketful,tan,can,4,-2,t-k
731,1593630451305,01/07/2020 19:07:31,1593630450567,-4,01/07/2020 15:07:30,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,169,242,3,Screen 1,fixation,fixation,1000.5580000000773,,,,,0,1,0,,,,,2,Trial,,1,k,t,pocketful_tan_can_004.mp3,pocketful,tan,can,4,-2,t-k
732,1593630453102,01/07/2020 19:07:33,1593630452357,-4,01/07/2020 15:07:32,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,219,243,1,stimulus,Zone1,content_audio,1780.159999994794,,,,,0,1,0,,,,,2,Trial,,1,k,t,dangerous_tea_key_006.mp3,dangerous,tea,key,6,-2,t-k
733,1593630453367,01/07/2020 19:07:33,1593630452631,-4,01/07/2020 15:07:32,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,219,243,2,response,Zone3,response_keyboard_single,268.84000000427477,,,t,1,0,1,0,,,,,2,Trial,,1,k,t,dangerous_tea_key_006.mp3,dangerous,tea,key,6,-2,t-k
734,1593630454351,01/07/2020 19:07:34,1593630453617,-4,01/07/2020 15:07:33,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,219,243,3,Screen 1,fixation,fixation,1000.0709999999963,,,,,0,1,0,,,,,2,Trial,,1,k,t,dangerous_tea_key_006.mp3,dangerous,tea,key,6,-2,t-k
735,1593630456164,01/07/2020 19:07:36,1593630455419,-4,01/07/2020 15:07:35,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,158,244,1,stimulus,Zone1,content_audio,1789.954999985639,,,,,0,1,0,,,,,2,Trial,,1,k,t,abolish_tan_can_008.mp3,abolish,tan,can,8,2,t-k
736,1593630456460,01/07/2020 19:07:36,1593630455718,-4,01/07/2020 15:07:35,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,158,244,2,response,Zone3,response_keyboard_single,292.6900000020396,,,t,1,0,1,0,,,,,2,Trial,,1,k,t,abolish_tan_can_008.mp3,abolish,tan,can,8,2,t-k
737,1593630457464,01/07/2020 19:07:37,1593630456717,-4,01/07/2020 15:07:36,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,158,244,3,Screen 1,fixation,fixation,999.5770000000484,,,,,0,1,0,,,,,2,Trial,,1,k,t,abolish_tan_can_008.mp3,abolish,tan,can,8,2,t-k
738,1593630459230,01/07/2020 19:07:39,1593630458498,-4,01/07/2020 15:07:38,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,182,245,1,stimulus,Zone1,content_audio,1770.4650000086986,,,,,0,1,0,,,,,2,Trial,,1,k,t,universe_tan_can_007.mp3,universe,tan,can,7,1,t-k
739,1593630459527,01/07/2020 19:07:39,1593630458787,-4,01/07/2020 15:07:38,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,182,245,2,response,Zone3,response_keyboard_single,282.0449999999255,,,t,1,0,1,0,,,,,2,Trial,,1,k,t,universe_tan_can_007.mp3,universe,tan,can,7,1,t-k
740,1593630460535,01/07/2020 19:07:40,1593630459783,-4,01/07/2020 15:07:39,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,182,245,3,Screen 1,fixation,fixation,999.652999999933,,,,,0,1,0,,,,,2,Trial,,1,k,t,universe_tan_can_007.mp3,universe,tan,can,7,1,t-k
741,1593630462223,01/07/2020 19:07:42,1593630461480,-4,01/07/2020 15:07:41,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,195,246,1,stimulus,Zone1,content_audio,1687.5599999912083,,,,,0,1,0,,,,,2,Trial,,1,k,t,demolish_tape_cape_006.mp3,demolish,tape,cape,6,-1,t-k
742,1593630462520,01/07/2020 19:07:42,1593630461773,-4,01/07/2020 15:07:41,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,195,246,2,response,Zone3,response_keyboard_single,285.22000001976267,,,t,1,0,1,0,,,,,2,Trial,,1,k,t,demolish_tape_cape_006.mp3,demolish,tape,cape,6,-1,t-k
743,1593630463504,01/07/2020 19:07:43,1593630462767,-4,01/07/2020 15:07:42,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,195,246,3,Screen 1,fixation,fixation,999.9880000000121,,,,,0,1,0,,,,,2,Trial,,1,k,t,demolish_tape_cape_006.mp3,demolish,tape,cape,6,-1,t-k
744,1593630465071,01/07/2020 19:07:45,1593630464338,-4,01/07/2020 15:07:44,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,203,247,1,stimulus,Zone1,content_audio,1561.8449999892619,,,,,0,1,0,,,,,2,Trial,,1,k,t,pocketful_tape_cape_009.mp3,pocketful,tape,cape,9,2,t-k
745,1593630465211,01/07/2020 19:07:45,1593630464470,-4,01/07/2020 15:07:44,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,203,247,2,response,Zone2,response_keyboard_single,125.17499999376014,,,k,1,0,1,0,,,,,2,Trial,,1,k,t,pocketful_tape_cape_009.mp3,pocketful,tape,cape,9,2,t-k
746,1593630466212,01/07/2020 19:07:46,1593630465467,-4,01/07/2020 15:07:45,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,203,247,3,Screen 1,fixation,fixation,1000.0109999999404,,,,,0,1,0,,,,,2,Trial,,1,k,t,pocketful_tape_cape_009.mp3,pocketful,tape,cape,9,2,t-k
747,1593630467688,01/07/2020 19:07:47,1593630466958,-4,01/07/2020 15:07:46,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,292,248,1,stimulus,Zone1,content_audio,1483.1649999832734,,,,,0,1,0,,,,,2,Trial,,1,k,t,pocketful_tub_cub_008.mp3,pocketful,tub,cub,8,1,t-k
748,1593630467908,01/07/2020 19:07:47,1593630467165,-4,01/07/2020 15:07:47,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,292,248,2,response,Zone2,response_keyboard_single,200.26499999221414,,,k,1,0,1,0,,,,,2,Trial,,1,k,t,pocketful_tub_cub_008.mp3,pocketful,tub,cub,8,1,t-k
749,1593630468886,01/07/2020 19:07:48,1593630468150,-4,01/07/2020 15:07:48,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,292,248,3,Screen 1,fixation,fixation,1000.0199999999022,,,,,0,1,0,,,,,2,Trial,,1,k,t,pocketful_tub_cub_008.mp3,pocketful,tub,cub,8,1,t-k
750,1593630470677,01/07/2020 19:07:50,1593630469938,-4,01/07/2020 15:07:49,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,179,249,1,stimulus,Zone1,content_audio,1780.1449999969918,,,,,0,1,0,,,,,2,Trial,,1,k,t,universe_tan_can_004.mp3,universe,tan,can,4,-2,t-k
751,1593630471213,01/07/2020 19:07:51,1593630470484,-4,01/07/2020 15:07:50,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,179,249,2,response,Zone3,response_keyboard_single,540.3799999912735,,,t,1,0,1,0,,,,,2,Trial,,1,k,t,universe_tan_can_004.mp3,universe,tan,can,4,-2,t-k
752,1593630472219,01/07/2020 19:07:52,1593630471482,-4,01/07/2020 15:07:51,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,179,249,3,Screen 1,fixation,fixation,999.9980000000214,,,,,0,1,0,,,,,2,Trial,,1,k,t,universe_tan_can_004.mp3,universe,tan,can,4,-2,t-k
753,1593630473925,01/07/2020 19:07:53,1593630473180,-4,01/07/2020 15:07:53,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,190,250,1,stimulus,Zone1,content_audio,1689.6949999791104,,,,,0,1,0,,,,,2,Trial,,1,k,t,dangerous_tape_cape_006.mp3,dangerous,tape,cape,6,-1,t-k
754,1593630474285,01/07/2020 19:07:54,1593630473561,-4,01/07/2020 15:07:53,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,190,250,2,response,Zone3,response_keyboard_single,373.62499997834675,,,t,1,0,1,0,,,,,2,Trial,,1,k,t,dangerous_tape_cape_006.mp3,dangerous,tape,cape,6,-1,t-k
755,1593630475288,01/07/2020 19:07:55,1593630474549,-4,01/07/2020 15:07:54,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,190,250,3,Screen 1,fixation,fixation,999.9349999999395,,,,,0,1,0,,,,,2,Trial,,1,k,t,dangerous_tape_cape_006.mp3,dangerous,tape,cape,6,-1,t-k
756,1593630477077,01/07/2020 19:07:57,1593630476339,-4,01/07/2020 15:07:56,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,180,251,1,stimulus,Zone1,content_audio,1781.5750000008848,,,,,0,1,0,,,,,2,Trial,,1,k,t,universe_tan_can_005.mp3,universe,tan,can,5,-1,t-k
757,1593630477329,01/07/2020 19:07:57,1593630476596,-4,01/07/2020 15:07:56,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,180,251,2,response,Zone3,response_keyboard_single,249.50500001432374,,,t,1,0,1,0,,,,,2,Trial,,1,k,t,universe_tan_can_005.mp3,universe,tan,can,5,-1,t-k
758,1593630478315,01/07/2020 19:07:58,1593630477581,-4,01/07/2020 15:07:57,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,180,251,3,Screen 1,fixation,fixation,999.7630000000354,,,,,0,1,0,,,,,2,Trial,,1,k,t,universe_tan_can_005.mp3,universe,tan,can,5,-1,t-k
759,1593630480147,01/07/2020 19:08:00,1593630479418,-4,01/07/2020 15:07:59,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,176,252,1,stimulus,Zone1,content_audio,1828.4749999875203,,,,,0,1,0,,,,,2,Trial,,1,k,t,questionnaire_tan_can_006.mp3,questionnaire,tan,can,6,0,t-k
760,1593630480335,01/07/2020 19:08:00,1593630479596,-4,01/07/2020 15:07:59,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,176,252,2,response,Zone3,response_keyboard_single,165.72499999892898,,,t,1,0,1,0,,,,,2,Trial,,1,k,t,questionnaire_tan_can_006.mp3,questionnaire,tan,can,6,0,t-k
761,1593630481321,01/07/2020 19:08:01,1593630480582,-4,01/07/2020 15:08:00,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,176,252,3,Screen 1,fixation,fixation,1000.1280000000261,,,,,0,1,0,,,,,2,Trial,,1,k,t,questionnaire_tan_can_006.mp3,questionnaire,tan,can,6,0,t-k
762,1593630482823,01/07/2020 19:08:02,1593630482080,-4,01/07/2020 15:08:02,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,291,253,1,stimulus,Zone1,content_audio,1489.449999993667,,,,,0,1,0,,,,,2,Trial,,1,k,t,pocketful_tub_cub_007.mp3,pocketful,tub,cub,7,0,t-k
763,1593630483123,01/07/2020 19:08:03,1593630482394,-4,01/07/2020 15:08:02,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,291,253,2,response,Zone3,response_keyboard_single,303.9849999768194,,,t,1,0,1,0,,,,,2,Trial,,1,k,t,pocketful_tub_cub_007.mp3,pocketful,tub,cub,7,0,t-k
764,1593630484107,01/07/2020 19:08:04,1593630483381,-4,01/07/2020 15:08:03,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,291,253,3,Screen 1,fixation,fixation,999.780999999959,,,,,0,1,0,,,,,2,Trial,,1,k,t,pocketful_tub_cub_007.mp3,pocketful,tub,cub,7,0,t-k
765,1593630485656,01/07/2020 19:08:05,1593630484918,-4,01/07/2020 15:08:04,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,199,254,1,stimulus,Zone1,content_audio,1529.1999999899417,,,,,0,1,0,,,,,2,Trial,,1,k,t,pocketful_tape_cape_005.mp3,pocketful,tape,cape,5,-2,t-k
766,1593630485967,01/07/2020 19:08:05,1593630485219,-4,01/07/2020 15:08:05,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,199,254,2,response,Zone3,response_keyboard_single,292.5749999994878,,,t,1,0,1,0,,,,,2,Trial,,1,k,t,pocketful_tape_cape_005.mp3,pocketful,tape,cape,5,-2,t-k
767,1593630487061,01/07/2020 19:08:07,1593630486216,-4,01/07/2020 15:08:06,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,199,254,3,Screen 1,fixation,fixation,999.8090000000084,,,,,0,1,0,,,,,2,Trial,,1,k,t,pocketful_tape_cape_005.mp3,pocketful,tape,cape,5,-2,t-k
768,1593630489063,01/07/2020 19:08:09,1593630487937,-4,01/07/2020 15:08:07,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,275,255,1,stimulus,Zone1,content_audio,1711.9200000015553,,,,,0,1,0,,,,,2,Trial,,1,k,t,abolish_tub_cub_006.mp3,abolish,tub,cub,6,-1,t-k
769,1593630489203,01/07/2020 19:08:09,1593630488299,-4,01/07/2020 15:08:08,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,275,255,2,response,Zone3,response_keyboard_single,355.95500000636093,,,t,1,0,1,0,,,,,2,Trial,,1,k,t,abolish_tub_cub_006.mp3,abolish,tub,cub,6,-1,t-k
770,1593630490040,01/07/2020 19:08:10,1593630489298,-4,01/07/2020 15:08:09,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,275,255,3,Screen 1,fixation,fixation,1000.0380000000587,,,,,0,1,0,,,,,2,Trial,,1,k,t,abolish_tub_cub_006.mp3,abolish,tub,cub,6,-1,t-k
771,1593630491681,01/07/2020 19:08:11,1593630490939,-4,01/07/2020 15:08:10,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,288,256,1,stimulus,Zone1,content_audio,1631.3399999926332,,,,,0,1,0,,,,,2,Trial,,1,k,t,demolish_tub_cub_009.mp3,demolish,tub,cub,9,2,t-k
772,1593630492040,01/07/2020 19:08:12,1593630491294,-4,01/07/2020 15:08:11,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,288,256,2,response,Zone2,response_keyboard_single,336.5850000118371,,,k,1,0,1,0,,,,,2,Trial,,1,k,t,demolish_tub_cub_009.mp3,demolish,tub,cub,9,2,t-k
773,1593630493013,01/07/2020 19:08:13,1593630492281,-4,01/07/2020 15:08:12,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,288,256,3,Screen 1,fixation,fixation,999.9699999999721,,,,,0,1,0,,,,,2,Trial,,1,k,t,demolish_tub_cub_009.mp3,demolish,tub,cub,9,2,t-k
774,1593630494818,01/07/2020 19:08:14,1593630494078,-4,01/07/2020 15:08:14,21059,6,task-npku,,5859775,5d4c7aa8f05d320001760340,1649160,,complete,,5efcdad74ff2090ea1deab02,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x587,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order3,Order3,213,257,1,stimulus,Zone1,content_audio,1788.269999990007,,,,,0,1,0,,,,,2,Trial,,1,k,t,universe_tape_cape_009.mp3,universe,tape,cape,9,2,t-k
