Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname,context,front_word,back_word,step,step_scaled,contrast
150,1593629832932,01/07/2020 18:57:12,1593629832893,-4,01/07/2020 14:57:12,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,16,49,2,response,Zone3,response_keyboard_single,382,,,G sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,demolish_dale_gale_007.mp3,demolish,dale,gale,7,1,d-g
151,1593629834012,01/07/2020 18:57:14,1593629833880,-4,01/07/2020 14:57:13,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,16,49,3,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,demolish_dale_gale_007.mp3,demolish,dale,gale,7,1,d-g
152,1593629835934,01/07/2020 18:57:15,1593629835882,-4,01/07/2020 14:57:15,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,55,50,1,stimulus,fixation,fixation,2000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,questionnaire_daze_gaze_005.mp3,questionnaire,daze,gaze,5,0,d-g
153,1593629836247,01/07/2020 18:57:16,1593629836157,-4,01/07/2020 14:57:16,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,55,50,2,response,Zone3,response_keyboard_single,266.9999999999709,,,G sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,questionnaire_daze_gaze_005.mp3,questionnaire,daze,gaze,5,0,d-g
154,1593629837248,01/07/2020 18:57:17,1593629837147,-4,01/07/2020 14:57:17,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,55,50,3,Screen 1,fixation,fixation,1001,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,questionnaire_daze_gaze_005.mp3,questionnaire,daze,gaze,5,0,d-g
155,1593629839164,01/07/2020 18:57:19,1593629839099,-4,01/07/2020 14:57:19,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,11,51,1,stimulus,Zone1,content_audio,1938.000000000029,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_dale_gale_007.mp3,dangerous,dale,gale,7,1,d-g
156,1593629839378,01/07/2020 18:57:19,1593629839341,-4,01/07/2020 14:57:19,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,11,51,2,response,Zone3,response_keyboard_single,235,,,G sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_dale_gale_007.mp3,dangerous,dale,gale,7,1,d-g
157,1593629840378,01/07/2020 18:57:20,1593629840332,-4,01/07/2020 14:57:20,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,11,51,3,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_dale_gale_007.mp3,dangerous,dale,gale,7,1,d-g
158,1593629842389,01/07/2020 18:57:22,1593629842336,-4,01/07/2020 14:57:22,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,30,52,1,stimulus,fixation,fixation,2002,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,universe_dale_gale_006.mp3,universe,dale,gale,6,0,d-g
159,1593629842491,01/07/2020 18:57:22,1593629842345,-4,01/07/2020 14:57:22,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,30,52,2,response,Zone3,response_keyboard_single,2.999999999970896,,,G sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,universe_dale_gale_006.mp3,universe,dale,gale,6,0,d-g
160,1593629843385,01/07/2020 18:57:23,1593629843334,-4,01/07/2020 14:57:23,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,30,52,3,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,universe_dale_gale_006.mp3,universe,dale,gale,6,0,d-g
161,1593629845092,01/07/2020 18:57:25,1593629845043,-4,01/07/2020 14:57:25,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,79,53,1,stimulus,Zone1,content_audio,1696,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,pocketful_deer_gear_004.mp3,pocketful,deer,gear,4,-1,d-g
162,1593629845593,01/07/2020 18:57:25,1593629845548,-4,01/07/2020 14:57:25,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,79,53,2,response,Zone2,response_keyboard_single,499,,,D sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,pocketful_deer_gear_004.mp3,pocketful,deer,gear,4,-1,d-g
163,1593629846579,01/07/2020 18:57:26,1593629846535,-4,01/07/2020 14:57:26,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,79,53,3,Screen 1,fixation,fixation,1001,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,pocketful_deer_gear_004.mp3,pocketful,deer,gear,4,-1,d-g
164,1593629848588,01/07/2020 18:57:28,1593629848537,-4,01/07/2020 14:57:28,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,32,54,1,stimulus,fixation,fixation,2001,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,universe_dale_gale_008.mp3,universe,dale,gale,8,2,d-g
165,1593629848728,01/07/2020 18:57:28,1593629848612,-4,01/07/2020 14:57:28,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,32,54,2,response,Zone3,response_keyboard_single,67.9999999999709,,,G sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,universe_dale_gale_008.mp3,universe,dale,gale,8,2,d-g
166,1593629849650,01/07/2020 18:57:29,1593629849602,-4,01/07/2020 14:57:29,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,32,54,3,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,universe_dale_gale_008.mp3,universe,dale,gale,8,2,d-g
167,1593629851588,01/07/2020 18:57:31,1593629851544,-4,01/07/2020 14:57:31,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,72,55,1,stimulus,Zone1,content_audio,1930.000000000029,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_deer_gear_007.mp3,dangerous,deer,gear,7,2,d-g
168,1593629851806,01/07/2020 18:57:31,1593629851764,-4,01/07/2020 14:57:31,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,72,55,2,response,Zone3,response_keyboard_single,214,,,G sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_deer_gear_007.mp3,dangerous,deer,gear,7,2,d-g
169,1593629852806,01/07/2020 18:57:32,1593629852753,-4,01/07/2020 14:57:32,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,72,55,3,Screen 1,fixation,fixation,1001,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_deer_gear_007.mp3,dangerous,deer,gear,7,2,d-g
170,1593629854798,01/07/2020 18:57:34,1593629854755,-4,01/07/2020 14:57:34,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,122,56,1,stimulus,fixation,fixation,2000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,universe_dull_gull_007.mp3,universe,dull,gull,7,2,d-g
171,1593629855067,01/07/2020 18:57:35,1593629855012,-4,01/07/2020 14:57:35,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,122,56,2,response,Zone3,response_keyboard_single,250,,,G sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,universe_dull_gull_007.mp3,universe,dull,gull,7,2,d-g
172,1593629856052,01/07/2020 18:57:36,1593629856003,-4,01/07/2020 14:57:36,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,122,56,3,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,universe_dull_gull_007.mp3,universe,dull,gull,7,2,d-g
173,1593629858056,01/07/2020 18:57:38,1593629858008,-4,01/07/2020 14:57:38,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,84,57,1,stimulus,fixation,fixation,2003,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,questionnaire_deer_gear_004.mp3,questionnaire,deer,gear,4,-1,d-g
174,1593629858212,01/07/2020 18:57:38,1593629858070,-4,01/07/2020 14:57:38,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,84,57,2,response,Zone3,response_keyboard_single,55,,,G sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,questionnaire_deer_gear_004.mp3,questionnaire,deer,gear,4,-1,d-g
175,1593629859196,01/07/2020 18:57:39,1593629859056,-4,01/07/2020 14:57:39,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,84,57,3,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,questionnaire_deer_gear_004.mp3,questionnaire,deer,gear,4,-1,d-g
176,1593629860935,01/07/2020 18:57:40,1593629860832,-4,01/07/2020 14:57:40,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,78,58,1,stimulus,Zone1,content_audio,1763,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,pocketful_deer_gear_003.mp3,pocketful,deer,gear,3,-2,d-g
177,1593629861045,01/07/2020 18:57:41,1593629860869,-4,01/07/2020 14:57:40,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,78,58,2,response,Zone3,response_keyboard_single,31,,,G sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,pocketful_deer_gear_003.mp3,pocketful,deer,gear,3,-2,d-g
178,1593629861904,01/07/2020 18:57:41,1593629861856,-4,01/07/2020 14:57:41,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,78,58,3,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,pocketful_deer_gear_003.mp3,pocketful,deer,gear,3,-2,d-g
179,1593629863907,01/07/2020 18:57:43,1593629863859,-4,01/07/2020 14:57:43,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,114,59,1,stimulus,fixation,fixation,2001,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,questionnaire_dull_gull_004.mp3,questionnaire,dull,gull,4,-1,d-g
180,1593629864144,01/07/2020 18:57:44,1593629864091,-4,01/07/2020 14:57:44,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,114,59,2,response,Zone3,response_keyboard_single,226.0000000000291,,,G sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,questionnaire_dull_gull_004.mp3,questionnaire,dull,gull,4,-1,d-g
181,1593629865142,01/07/2020 18:57:45,1593629865090,-4,01/07/2020 14:57:45,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,114,59,3,Screen 1,fixation,fixation,1001,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,questionnaire_dull_gull_004.mp3,questionnaire,dull,gull,4,-1,d-g
182,1593629867153,01/07/2020 18:57:47,1593629867094,-4,01/07/2020 14:57:47,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,123,60,1,stimulus,fixation,fixation,2002,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,abolish_dumb_gum_005.mp3,abolish,dumb,gum,5,-2,d-g
183,1593629868702,01/07/2020 18:57:48,1593629868614,-4,01/07/2020 14:57:48,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,123,60,2,response,Zone2,response_keyboard_single,1514,,,D sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,abolish_dumb_gum_005.mp3,abolish,dumb,gum,5,-2,d-g
184,1593629869654,01/07/2020 18:57:49,1593629869608,-4,01/07/2020 14:57:49,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,123,60,3,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,abolish_dumb_gum_005.mp3,abolish,dumb,gum,5,-2,d-g
185,1593629871564,01/07/2020 18:57:51,1593629871513,-4,01/07/2020 14:57:51,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,15,61,1,stimulus,Zone1,content_audio,1891,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,demolish_dale_gale_006.mp3,demolish,dale,gale,6,0,d-g
186,1593629872017,01/07/2020 18:57:52,1593629871965,-4,01/07/2020 14:57:51,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,15,61,2,response,Zone2,response_keyboard_single,445.9999999999709,,,D sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,demolish_dale_gale_006.mp3,demolish,dale,gale,6,0,d-g
187,1593629873002,01/07/2020 18:57:53,1593629872961,-4,01/07/2020 14:57:52,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,15,61,3,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,demolish_dale_gale_006.mp3,demolish,dale,gale,6,0,d-g
188,1593629875043,01/07/2020 18:57:55,1593629874949,-4,01/07/2020 14:57:54,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,6,62,1,stimulus,Zone1,content_audio,1975.000000000029,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,abolish_dale_gale_007.mp3,abolish,dale,gale,7,1,d-g
189,1593629875840,01/07/2020 18:57:55,1593629875793,-4,01/07/2020 14:57:55,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,6,62,2,response,Zone3,response_keyboard_single,838.0000000000291,,,G sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,abolish_dale_gale_007.mp3,abolish,dale,gale,7,1,d-g
190,1593629876828,01/07/2020 18:57:56,1593629876779,-4,01/07/2020 14:57:56,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,6,62,3,Screen 1,fixation,fixation,1002,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,abolish_dale_gale_007.mp3,abolish,dale,gale,7,1,d-g
191,1593629878821,01/07/2020 18:57:58,1593629878781,-4,01/07/2020 14:57:58,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,38,63,1,stimulus,fixation,fixation,2000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_daze_gaze_003.mp3,dangerous,daze,gaze,3,-2,d-g
192,1593629881304,01/07/2020 18:58:01,1593629881262,-4,01/07/2020 14:58:01,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,38,63,2,response,Zone2,response_keyboard_single,2474,,,D sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_daze_gaze_003.mp3,dangerous,daze,gaze,3,-2,d-g
193,1593629882293,01/07/2020 18:58:02,1593629882247,-4,01/07/2020 14:58:02,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,38,63,3,Screen 1,fixation,fixation,1001,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,dangerous_daze_gaze_003.mp3,dangerous,daze,gaze,3,-2,d-g
194,1593629884294,01/07/2020 18:58:04,1593629884250,-4,01/07/2020 14:58:04,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,59,64,1,stimulus,fixation,fixation,2001,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,universe_daze_gaze_004.mp3,universe,daze,gaze,4,-1,d-g
195,1593629888038,01/07/2020 18:58:08,1593629887995,-4,01/07/2020 14:58:07,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,59,64,2,response,Zone2,response_keyboard_single,3738,,,D sound,1,0,1,0,,,,,1,Trial,,1,D sound,G sound,universe_daze_gaze_004.mp3,universe,daze,gaze,4,-1,d-g
196,1593629889178,01/07/2020 18:58:09,1593629888983,-4,01/07/2020 14:58:08,21059,6,task-gxea,,5859784,5d4cc616f87bbe0001f41282,1649162,,complete,,5efcdb1a9801530e73283f7d,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1440x712,Pass,Phonetic Judgment (CFC Task),5,Yes,Pass,Pass,,,Order1,Order1,59,64,3,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,Trial,,1,D sound,G sound,universe_daze_gaze_004.mp3,universe,daze,gaze,4,-1,d-g
