Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname,context,front_word,back_word,step,step_scaled,contrast
911,1593631198316,01/07/2020 19:19:58,1593631197770,-4,01/07/2020 15:19:57,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,228,302,3,Screen 1,fixation,fixation,999.2209999999031,,,,,0,1,0,,,,,2,Trial,,1,s,sh,pocketful_same_shame_008.mp3,pocketful,same,shame,8,2,s-sh
912,1593631200074,01/07/2020 19:20:00,1593631199522,-4,01/07/2020 15:19:59,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,288,303,1,stimulus,Zone1,content_audio,1733.0300000030547,,,,,0,1,0,,,,,2,Trial,,1,s,sh,pocketful_sign_shine_008.mp3,pocketful,sign,shine,8,2,s-sh
913,1593631200323,01/07/2020 19:20:00,1593631199760,-4,01/07/2020 15:19:59,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,288,303,2,response,Zone3,response_keyboard_single,226.15499999653548,,,sh,1,0,1,0,,,,,2,Trial,,1,s,sh,pocketful_sign_shine_008.mp3,pocketful,sign,shine,8,2,s-sh
914,1593631201324,01/07/2020 19:20:01,1593631200751,-4,01/07/2020 15:20:00,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,288,303,3,Screen 1,fixation,fixation,999.0490000001155,,,,,0,1,0,,,,,2,Trial,,1,s,sh,pocketful_sign_shine_008.mp3,pocketful,sign,shine,8,2,s-sh
915,1593631203243,01/07/2020 19:20:03,1593631202665,-4,01/07/2020 15:20:02,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,351,304,1,stimulus,Zone1,content_audio,1890.489999998128,,,,,0,1,0,,,,,2,Trial,,1,s,sh,questionnaire_sort_short_005.mp3,questionnaire,sort,short,5,0,s-sh
916,1593631203696,01/07/2020 19:20:03,1593631203131,-4,01/07/2020 15:20:03,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,351,304,2,response,Zone3,response_keyboard_single,449.0799999984447,,,sh,1,0,1,0,,,,,2,Trial,,1,s,sh,questionnaire_sort_short_005.mp3,questionnaire,sort,short,5,0,s-sh
917,1593631204696,01/07/2020 19:20:04,1593631204114,-4,01/07/2020 15:20:04,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,351,304,3,Screen 1,fixation,fixation,999.1480000000447,,,,,0,1,0,,,,,2,Trial,,1,s,sh,questionnaire_sort_short_005.mp3,questionnaire,sort,short,5,0,s-sh
918,1593631206668,01/07/2020 19:20:06,1593631206112,-4,01/07/2020 15:20:06,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,230,305,1,stimulus,fixation,fixation,1997.905999999959,,,,,0,1,0,,,,,2,Trial,,1,s,sh,questionnaire_same_shame_005.mp3,questionnaire,same,shame,5,-1,s-sh
919,1593631206856,01/07/2020 19:20:06,1593631206299,-4,01/07/2020 15:20:06,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,230,305,2,response,Zone2,response_keyboard_single,172.99999999511056,,,s,1,0,1,0,,,,,2,Trial,,1,s,sh,questionnaire_same_shame_005.mp3,questionnaire,same,shame,5,-1,s-sh
920,1593631207855,01/07/2020 19:20:07,1593631207294,-4,01/07/2020 15:20:07,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,230,305,3,Screen 1,fixation,fixation,999.1019999999553,,,,,0,1,0,,,,,2,Trial,,1,s,sh,questionnaire_same_shame_005.mp3,questionnaire,same,shame,5,-1,s-sh
921,1593631209589,01/07/2020 19:20:09,1593631209044,-4,01/07/2020 15:20:09,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,252,306,1,stimulus,Zone1,content_audio,1733.3199999993667,,,,,0,1,0,,,,,2,Trial,,1,s,sh,overboard_sell_shell_009.mp3,overboard,sell,shell,9,1,s-sh
922,1593631209788,01/07/2020 19:20:09,1593631209232,-4,01/07/2020 15:20:09,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,252,306,2,response,Zone3,response_keyboard_single,171.0850000018254,,,sh,1,0,1,0,,,,,2,Trial,,1,s,sh,overboard_sell_shell_009.mp3,overboard,sell,shell,9,1,s-sh
923,1593631210787,01/07/2020 19:20:10,1593631210225,-4,01/07/2020 15:20:10,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,252,306,3,Screen 1,fixation,fixation,999.0230000000447,,,,,0,1,0,,,,,2,Trial,,1,s,sh,overboard_sell_shell_009.mp3,overboard,sell,shell,9,1,s-sh
924,1593631212462,01/07/2020 19:20:12,1593631211905,-4,01/07/2020 15:20:11,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,333,307,1,stimulus,Zone1,content_audio,1654.949999996461,,,,,0,1,0,,,,,2,Trial,,1,s,sh,isolate_sort_short_007.mp3,isolate,sort,short,7,2,s-sh
925,1593631213549,01/07/2020 19:20:13,1593631212998,-4,01/07/2020 15:20:12,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,333,307,2,response,Zone3,response_keyboard_single,1076.3499999956694,,,sh,1,0,1,0,,,,,2,Trial,,1,s,sh,isolate_sort_short_007.mp3,isolate,sort,short,7,2,s-sh
926,1593631214553,01/07/2020 19:20:14,1593631213988,-4,01/07/2020 15:20:13,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,333,307,3,Screen 1,fixation,fixation,999.185999999987,,,,,0,1,0,,,,,2,Trial,,1,s,sh,isolate_sort_short_007.mp3,isolate,sort,short,7,2,s-sh
927,1593631216200,01/07/2020 19:20:16,1593631215644,-4,01/07/2020 15:20:15,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,345,308,1,stimulus,Zone1,content_audio,1636.8849999997765,,,,,0,1,0,,,,,2,Trial,,1,s,sh,pocketful_sort_short_004.mp3,pocketful,sort,short,4,-1,s-sh
928,1593631216997,01/07/2020 19:20:16,1593631216440,-4,01/07/2020 15:20:16,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,345,308,2,response,Zone2,response_keyboard_single,780.0149999966379,,,s,1,0,1,0,,,,,2,Trial,,1,s,sh,pocketful_sort_short_004.mp3,pocketful,sort,short,4,-1,s-sh
929,1593631218013,01/07/2020 19:20:18,1593631217434,-4,01/07/2020 15:20:17,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,345,308,3,Screen 1,fixation,fixation,999.1450000000186,,,,,0,1,0,,,,,2,Trial,,1,s,sh,pocketful_sort_short_004.mp3,pocketful,sort,short,4,-1,s-sh
930,1593631219609,01/07/2020 19:20:19,1593631219062,-4,01/07/2020 15:20:19,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,337,309,1,stimulus,Zone1,content_audio,1608.4600000029895,,,,,0,1,0,,,,,2,Trial,,1,s,sh,maniac_sort_short_006.mp3,maniac,sort,short,6,1,s-sh
931,1593631219890,01/07/2020 19:20:19,1593631219273,-4,01/07/2020 15:20:19,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,337,309,2,response,Zone3,response_keyboard_single,199.9699999941513,,,sh,1,0,1,0,,,,,2,Trial,,1,s,sh,maniac_sort_short_006.mp3,maniac,sort,short,6,1,s-sh
932,1593631220817,01/07/2020 19:20:20,1593631220265,-4,01/07/2020 15:20:20,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,337,309,3,Screen 1,fixation,fixation,999.0230000000447,,,,,0,1,0,,,,,2,Trial,,1,s,sh,maniac_sort_short_006.mp3,maniac,sort,short,6,1,s-sh
933,1593631222492,01/07/2020 19:20:22,1593631221942,-4,01/07/2020 15:20:21,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,341,310,1,stimulus,Zone1,content_audio,1656.045000003418,,,,,0,1,0,,,,,2,Trial,,1,s,sh,overboard_sort_short_005.mp3,overboard,sort,short,5,0,s-sh
934,1593631222645,01/07/2020 19:20:22,1593631221958,-4,01/07/2020 15:20:21,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,341,310,2,response,Zone3,response_keyboard_single,1.6099999994039536,,,sh,1,0,1,0,,,,,2,Trial,,1,s,sh,overboard_sort_short_005.mp3,overboard,sort,short,5,0,s-sh
935,1593631223489,01/07/2020 19:20:23,1593631222930,-4,01/07/2020 15:20:22,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,341,310,3,Screen 1,fixation,fixation,999.1040000000503,,,,,0,1,0,,,,,2,Trial,,1,s,sh,overboard_sort_short_005.mp3,overboard,sort,short,5,0,s-sh
936,1593631225263,01/07/2020 19:20:25,1593631224683,-4,01/07/2020 15:20:24,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,253,311,1,stimulus,Zone1,content_audio,1727.1250000048894,,,,,0,1,0,,,,,2,Trial,,1,s,sh,overboard_sell_shell_010.mp3,overboard,sell,shell,10,2,s-sh
937,1593631225644,01/07/2020 19:20:25,1593631225081,-4,01/07/2020 15:20:25,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,253,311,2,response,Zone3,response_keyboard_single,385.22000000369735,,,sh,1,0,1,0,,,,,2,Trial,,1,s,sh,overboard_sell_shell_010.mp3,overboard,sell,shell,10,2,s-sh
938,1593631226629,01/07/2020 19:20:26,1593631226075,-4,01/07/2020 15:20:26,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,253,311,3,Screen 1,fixation,fixation,998.9810000001453,,,,,0,1,0,,,,,2,Trial,,1,s,sh,overboard_sell_shell_010.mp3,overboard,sell,shell,10,2,s-sh
939,1593631228428,01/07/2020 19:20:28,1593631227863,-4,01/07/2020 15:20:27,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,303,312,1,stimulus,Zone1,content_audio,1771.1249999993015,,,,,0,1,0,,,,,2,Trial,,1,s,sh,isolate_sip_ship_008.mp3,isolate,sip,ship,8,2,s-sh
940,1593631228647,01/07/2020 19:20:28,1593631228088,-4,01/07/2020 15:20:28,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,303,312,2,response,Zone3,response_keyboard_single,211.64999999757856,,,sh,1,0,1,0,,,,,2,Trial,,1,s,sh,isolate_sip_ship_008.mp3,isolate,sip,ship,8,2,s-sh
941,1593631229631,01/07/2020 19:20:29,1593631229074,-4,01/07/2020 15:20:29,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,303,312,3,Screen 1,fixation,fixation,999.0030000000261,,,,,0,1,0,,,,,2,Trial,,1,s,sh,isolate_sip_ship_008.mp3,isolate,sip,ship,8,2,s-sh
942,1593631231444,01/07/2020 19:20:31,1593631230883,-4,01/07/2020 15:20:30,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,265,313,1,stimulus,Zone1,content_audio,1787.7850000003818,,,,,0,1,0,,,,,2,Trial,,1,s,sh,catalogue_sign_shine_005.mp3,catalogue,sign,shine,5,-1,s-sh
943,1593631231600,01/07/2020 19:20:31,1593631230935,-4,01/07/2020 15:20:30,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,265,313,2,response,Zone2,response_keyboard_single,34.87999999918975,,,s,1,0,1,0,,,,,2,Trial,,1,s,sh,catalogue_sign_shine_005.mp3,catalogue,sign,shine,5,-1,s-sh
944,1593631232475,01/07/2020 19:20:32,1593631231920,-4,01/07/2020 15:20:31,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,265,313,3,Screen 1,fixation,fixation,999.1569999998901,,,,,0,1,0,,,,,2,Trial,,1,s,sh,catalogue_sign_shine_005.mp3,catalogue,sign,shine,5,-1,s-sh
945,1593631234249,01/07/2020 19:20:34,1593631233684,-4,01/07/2020 15:20:33,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,205,314,1,stimulus,Zone1,content_audio,1743.0050000038464,,,,,0,1,0,,,,,2,Trial,,1,s,sh,catalogue_same_shame_005.mp3,catalogue,same,shame,5,-1,s-sh
946,1593631234655,01/07/2020 19:20:34,1593631234033,-4,01/07/2020 15:20:34,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,205,314,2,response,Zone2,response_keyboard_single,329.47499999869615,,,s,1,0,1,0,,,,,2,Trial,,1,s,sh,catalogue_same_shame_005.mp3,catalogue,same,shame,5,-1,s-sh
947,1593631235577,01/07/2020 19:20:35,1593631235016,-4,01/07/2020 15:20:35,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,205,314,3,Screen 1,fixation,fixation,998.8569999998435,,,,,0,1,0,,,,,2,Trial,,1,s,sh,catalogue_same_shame_005.mp3,catalogue,same,shame,5,-1,s-sh
948,1593631237280,01/07/2020 19:20:37,1593631236722,-4,01/07/2020 15:20:36,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,258,315,1,stimulus,Zone1,content_audio,1688.0050000036135,,,,,0,1,0,,,,,2,Trial,,1,s,sh,pocketful_sell_shell_010.mp3,pocketful,sell,shell,10,2,s-sh
949,1593631237421,01/07/2020 19:20:37,1593631236774,-4,01/07/2020 15:20:36,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,258,315,2,response,Zone3,response_keyboard_single,34.70999999972992,,,sh,1,0,1,0,,,,,2,Trial,,1,s,sh,pocketful_sell_shell_010.mp3,pocketful,sell,shell,10,2,s-sh
950,1593631238315,01/07/2020 19:20:38,1593631237764,-4,01/07/2020 15:20:37,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,258,315,3,Screen 1,fixation,fixation,999.0360000000801,,,,,0,1,0,,,,,2,Trial,,1,s,sh,pocketful_sell_shell_010.mp3,pocketful,sell,shell,10,2,s-sh
951,1593631240268,01/07/2020 19:20:40,1593631239721,-4,01/07/2020 15:20:39,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,319,316,1,stimulus,Zone1,content_audio,1934.379999998957,,,,,0,1,0,,,,,2,Trial,,1,s,sh,questionnaire_sip_ship_004.mp3,questionnaire,sip,ship,4,-2,s-sh
952,1593631240580,01/07/2020 19:20:40,1593631239977,-4,01/07/2020 15:20:39,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,319,316,2,response,Zone2,response_keyboard_single,243.38500000163913,,,s,1,0,1,0,,,,,2,Trial,,1,s,sh,questionnaire_sip_ship_004.mp3,questionnaire,sip,ship,4,-2,s-sh
953,1593631241596,01/07/2020 19:20:41,1593631240961,-4,01/07/2020 15:20:40,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,319,316,3,Screen 1,fixation,fixation,999.2320000000764,,,,,0,1,0,,,,,2,Trial,,1,s,sh,questionnaire_sip_ship_004.mp3,questionnaire,sip,ship,4,-2,s-sh
954,1593631243224,01/07/2020 19:20:43,1593631242662,-4,01/07/2020 15:20:42,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,340,317,1,stimulus,Zone1,content_audio,1682.440000004135,,,,,0,1,0,,,,,2,Trial,,1,s,sh,overboard_sort_short_004.mp3,overboard,sort,short,4,-1,s-sh
955,1593631243443,01/07/2020 19:20:43,1593631242880,-4,01/07/2020 15:20:42,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,340,317,2,response,Zone2,response_keyboard_single,206.9850000042934,,,s,1,0,1,0,,,,,2,Trial,,1,s,sh,overboard_sort_short_004.mp3,overboard,sort,short,4,-1,s-sh
956,1593631244431,01/07/2020 19:20:44,1593631243874,-4,01/07/2020 15:20:43,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,340,317,3,Screen 1,fixation,fixation,999.0230000000447,,,,,0,1,0,,,,,2,Trial,,1,s,sh,overboard_sort_short_004.mp3,overboard,sort,short,4,-1,s-sh
957,1593631246150,01/07/2020 19:20:46,1593631245602,-4,01/07/2020 15:20:45,21059,6,task-f85n,,5859850,5e2a43116a126f0a33059175,1649174,,complete,,5efcdbce15ba870e93b5aabc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x613,Fail,Phonetic Judgment (CFC Task),5,Yes,Fail,,Fail,Fail,Order2,Order2,236,318,1,stimulus,Zone1,content_audio,1704.470000004163,,,,,0,1,0,,,,,2,Trial,,1,s,sh,catalogue_sell_shell_008.mp3,catalogue,sell,shell,8,0,s-sh
